"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"09/06/2023 00:00:00 - 09/06/2023 01:00:00","BZN|PL","Without Sequence","102.81","",""
"09/06/2023 01:00:00 - 09/06/2023 02:00:00","BZN|PL","Without Sequence","102.81","",""
"09/06/2023 02:00:00 - 09/06/2023 03:00:00","BZN|PL","Without Sequence","101.23","",""
"09/06/2023 03:00:00 - 09/06/2023 04:00:00","BZN|PL","Without Sequence","91.76","",""
"09/06/2023 04:00:00 - 09/06/2023 05:00:00","BZN|PL","Without Sequence","102.82","",""
"09/06/2023 05:00:00 - 09/06/2023 06:00:00","BZN|PL","Without Sequence","103.97","",""
"09/06/2023 06:00:00 - 09/06/2023 07:00:00","BZN|PL","Without Sequence","103.94","",""
"09/06/2023 07:00:00 - 09/06/2023 08:00:00","BZN|PL","Without Sequence","105.59","",""
"09/06/2023 08:00:00 - 09/06/2023 09:00:00","BZN|PL","Without Sequence","92.87","",""
"09/06/2023 09:00:00 - 09/06/2023 10:00:00","BZN|PL","Without Sequence","82.47","",""
"09/06/2023 10:00:00 - 09/06/2023 11:00:00","BZN|PL","Without Sequence","75.99","",""
"09/06/2023 11:00:00 - 09/06/2023 12:00:00","BZN|PL","Without Sequence","78.23","",""
"09/06/2023 12:00:00 - 09/06/2023 13:00:00","BZN|PL","Without Sequence","78.21","",""
"09/06/2023 13:00:00 - 09/06/2023 14:00:00","BZN|PL","Without Sequence","91.63","",""
"09/06/2023 14:00:00 - 09/06/2023 15:00:00","BZN|PL","Without Sequence","104.18","",""
"09/06/2023 15:00:00 - 09/06/2023 16:00:00","BZN|PL","Without Sequence","104.28","",""
"09/06/2023 16:00:00 - 09/06/2023 17:00:00","BZN|PL","Without Sequence","103.85","",""
"09/06/2023 17:00:00 - 09/06/2023 18:00:00","BZN|PL","Without Sequence","104.12","",""
"09/06/2023 18:00:00 - 09/06/2023 19:00:00","BZN|PL","Without Sequence","106.45","",""
"09/06/2023 19:00:00 - 09/06/2023 20:00:00","BZN|PL","Without Sequence","104.12","",""
"09/06/2023 20:00:00 - 09/06/2023 21:00:00","BZN|PL","Without Sequence","97.48","",""
"09/06/2023 21:00:00 - 09/06/2023 22:00:00","BZN|PL","Without Sequence","86.00","",""
"09/06/2023 22:00:00 - 09/06/2023 23:00:00","BZN|PL","Without Sequence","91.11","",""
"09/06/2023 23:00:00 - 10/06/2023 00:00:00","BZN|PL","Without Sequence","88.64","",""
"10/06/2023 00:00:00 - 10/06/2023 01:00:00","BZN|PL","Without Sequence","91.65","",""
"10/06/2023 01:00:00 - 10/06/2023 02:00:00","BZN|PL","Without Sequence","97.61","",""
"10/06/2023 02:00:00 - 10/06/2023 03:00:00","BZN|PL","Without Sequence","100.60","",""
"10/06/2023 03:00:00 - 10/06/2023 04:00:00","BZN|PL","Without Sequence","89.44","",""
"10/06/2023 04:00:00 - 10/06/2023 05:00:00","BZN|PL","Without Sequence","81.73","",""
"10/06/2023 05:00:00 - 10/06/2023 06:00:00","BZN|PL","Without Sequence","85.00","",""
"10/06/2023 06:00:00 - 10/06/2023 07:00:00","BZN|PL","Without Sequence","89.50","",""
"10/06/2023 07:00:00 - 10/06/2023 08:00:00","BZN|PL","Without Sequence","86.29","",""
"10/06/2023 08:00:00 - 10/06/2023 09:00:00","BZN|PL","Without Sequence","43.08","",""
"10/06/2023 09:00:00 - 10/06/2023 10:00:00","BZN|PL","Without Sequence","46.79","",""
"10/06/2023 10:00:00 - 10/06/2023 11:00:00","BZN|PL","Without Sequence","40.03","",""
"10/06/2023 11:00:00 - 10/06/2023 12:00:00","BZN|PL","Without Sequence","38.84","",""
"10/06/2023 12:00:00 - 10/06/2023 13:00:00","BZN|PL","Without Sequence","26.37","",""
"10/06/2023 13:00:00 - 10/06/2023 14:00:00","BZN|PL","Without Sequence","40.01","",""
"10/06/2023 14:00:00 - 10/06/2023 15:00:00","BZN|PL","Without Sequence","52.11","",""
"10/06/2023 15:00:00 - 10/06/2023 16:00:00","BZN|PL","Without Sequence","65.95","",""
"10/06/2023 16:00:00 - 10/06/2023 17:00:00","BZN|PL","Without Sequence","96.25","",""
"10/06/2023 17:00:00 - 10/06/2023 18:00:00","BZN|PL","Without Sequence","86.16","",""
"10/06/2023 18:00:00 - 10/06/2023 19:00:00","BZN|PL","Without Sequence","91.68","",""
"10/06/2023 19:00:00 - 10/06/2023 20:00:00","BZN|PL","Without Sequence","88.40","",""
"10/06/2023 20:00:00 - 10/06/2023 21:00:00","BZN|PL","Without Sequence","88.49","",""
"10/06/2023 21:00:00 - 10/06/2023 22:00:00","BZN|PL","Without Sequence","81.95","",""
"10/06/2023 22:00:00 - 10/06/2023 23:00:00","BZN|PL","Without Sequence","66.46","",""
"10/06/2023 23:00:00 - 11/06/2023 00:00:00","BZN|PL","Without Sequence","76.42","",""
"11/06/2023 00:00:00 - 11/06/2023 01:00:00","BZN|PL","Without Sequence","71.57","",""
"11/06/2023 01:00:00 - 11/06/2023 02:00:00","BZN|PL","Without Sequence","69.67","",""
"11/06/2023 02:00:00 - 11/06/2023 03:00:00","BZN|PL","Without Sequence","48.03","",""
"11/06/2023 03:00:00 - 11/06/2023 04:00:00","BZN|PL","Without Sequence","39.44","",""
"11/06/2023 04:00:00 - 11/06/2023 05:00:00","BZN|PL","Without Sequence","48.77","",""
"11/06/2023 05:00:00 - 11/06/2023 06:00:00","BZN|PL","Without Sequence","46.65","",""
"11/06/2023 06:00:00 - 11/06/2023 07:00:00","BZN|PL","Without Sequence","28.44","",""
"11/06/2023 07:00:00 - 11/06/2023 08:00:00","BZN|PL","Without Sequence","15.90","",""
"11/06/2023 08:00:00 - 11/06/2023 09:00:00","BZN|PL","Without Sequence","0.02","",""
"11/06/2023 09:00:00 - 11/06/2023 10:00:00","BZN|PL","Without Sequence","-1.27","",""
"11/06/2023 10:00:00 - 11/06/2023 11:00:00","BZN|PL","Without Sequence","-3.46","",""
"11/06/2023 11:00:00 - 11/06/2023 12:00:00","BZN|PL","Without Sequence","-5.06","",""
"11/06/2023 12:00:00 - 11/06/2023 13:00:00","BZN|PL","Without Sequence","-5.09","",""
"11/06/2023 13:00:00 - 11/06/2023 14:00:00","BZN|PL","Without Sequence","-5.24","",""
"11/06/2023 14:00:00 - 11/06/2023 15:00:00","BZN|PL","Without Sequence","6.77","",""
"11/06/2023 15:00:00 - 11/06/2023 16:00:00","BZN|PL","Without Sequence","44.93","",""
"11/06/2023 16:00:00 - 11/06/2023 17:00:00","BZN|PL","Without Sequence","83.82","",""
"11/06/2023 17:00:00 - 11/06/2023 18:00:00","BZN|PL","Without Sequence","99.91","",""
"11/06/2023 18:00:00 - 11/06/2023 19:00:00","BZN|PL","Without Sequence","106.94","",""
"11/06/2023 19:00:00 - 11/06/2023 20:00:00","BZN|PL","Without Sequence","103.56","",""
"11/06/2023 20:00:00 - 11/06/2023 21:00:00","BZN|PL","Without Sequence","97.93","",""
"11/06/2023 21:00:00 - 11/06/2023 22:00:00","BZN|PL","Without Sequence","89.78","",""
"11/06/2023 22:00:00 - 11/06/2023 23:00:00","BZN|PL","Without Sequence","94.33","",""
"11/06/2023 23:00:00 - 12/06/2023 00:00:00","BZN|PL","Without Sequence","91.58","",""
"12/06/2023 00:00:00 - 12/06/2023 01:00:00","BZN|PL","Without Sequence","92.45","",""
"12/06/2023 01:00:00 - 12/06/2023 02:00:00","BZN|PL","Without Sequence","94.90","",""
"12/06/2023 02:00:00 - 12/06/2023 03:00:00","BZN|PL","Without Sequence","98.93","",""
"12/06/2023 03:00:00 - 12/06/2023 04:00:00","BZN|PL","Without Sequence","96.66","",""
"12/06/2023 04:00:00 - 12/06/2023 05:00:00","BZN|PL","Without Sequence","108.23","",""
"12/06/2023 05:00:00 - 12/06/2023 06:00:00","BZN|PL","Without Sequence","124.75","",""
"12/06/2023 06:00:00 - 12/06/2023 07:00:00","BZN|PL","Without Sequence","124.39","",""
"12/06/2023 07:00:00 - 12/06/2023 08:00:00","BZN|PL","Without Sequence","106.01","",""
"12/06/2023 08:00:00 - 12/06/2023 09:00:00","BZN|PL","Without Sequence","91.54","",""
"12/06/2023 09:00:00 - 12/06/2023 10:00:00","BZN|PL","Without Sequence","89.29","",""
"12/06/2023 10:00:00 - 12/06/2023 11:00:00","BZN|PL","Without Sequence","90.94","",""
"12/06/2023 11:00:00 - 12/06/2023 12:00:00","BZN|PL","Without Sequence","92.69","",""
"12/06/2023 12:00:00 - 12/06/2023 13:00:00","BZN|PL","Without Sequence","96.20","",""
"12/06/2023 13:00:00 - 12/06/2023 14:00:00","BZN|PL","Without Sequence","101.44","",""
"12/06/2023 14:00:00 - 12/06/2023 15:00:00","BZN|PL","Without Sequence","95.03","",""
"12/06/2023 15:00:00 - 12/06/2023 16:00:00","BZN|PL","Without Sequence","101.44","",""
"12/06/2023 16:00:00 - 12/06/2023 17:00:00","BZN|PL","Without Sequence","138.60","",""
"12/06/2023 17:00:00 - 12/06/2023 18:00:00","BZN|PL","Without Sequence","143.68","",""
"12/06/2023 18:00:00 - 12/06/2023 19:00:00","BZN|PL","Without Sequence","143.40","",""
"12/06/2023 19:00:00 - 12/06/2023 20:00:00","BZN|PL","Without Sequence","116.93","",""
"12/06/2023 20:00:00 - 12/06/2023 21:00:00","BZN|PL","Without Sequence","107.00","",""
"12/06/2023 21:00:00 - 12/06/2023 22:00:00","BZN|PL","Without Sequence","98.10","",""
"12/06/2023 22:00:00 - 12/06/2023 23:00:00","BZN|PL","Without Sequence","94.29","",""
"12/06/2023 23:00:00 - 13/06/2023 00:00:00","BZN|PL","Without Sequence","93.72","",""
"13/06/2023 00:00:00 - 13/06/2023 01:00:00","BZN|PL","Without Sequence","94.66","",""
"13/06/2023 01:00:00 - 13/06/2023 02:00:00","BZN|PL","Without Sequence","92.30","",""
"13/06/2023 02:00:00 - 13/06/2023 03:00:00","BZN|PL","Without Sequence","93.71","",""
"13/06/2023 03:00:00 - 13/06/2023 04:00:00","BZN|PL","Without Sequence","94.59","",""
"13/06/2023 04:00:00 - 13/06/2023 05:00:00","BZN|PL","Without Sequence","113.26","",""
"13/06/2023 05:00:00 - 13/06/2023 06:00:00","BZN|PL","Without Sequence","147.49","",""
"13/06/2023 06:00:00 - 13/06/2023 07:00:00","BZN|PL","Without Sequence","160.44","",""
"13/06/2023 07:00:00 - 13/06/2023 08:00:00","BZN|PL","Without Sequence","161.71","",""
"13/06/2023 08:00:00 - 13/06/2023 09:00:00","BZN|PL","Without Sequence","157.39","",""
"13/06/2023 09:00:00 - 13/06/2023 10:00:00","BZN|PL","Without Sequence","150.64","",""
"13/06/2023 10:00:00 - 13/06/2023 11:00:00","BZN|PL","Without Sequence","149.10","",""
"13/06/2023 11:00:00 - 13/06/2023 12:00:00","BZN|PL","Without Sequence","146.13","",""
"13/06/2023 12:00:00 - 13/06/2023 13:00:00","BZN|PL","Without Sequence","136.25","",""
"13/06/2023 13:00:00 - 13/06/2023 14:00:00","BZN|PL","Without Sequence","161.74","",""
"13/06/2023 14:00:00 - 13/06/2023 15:00:00","BZN|PL","Without Sequence","146.49","",""
"13/06/2023 15:00:00 - 13/06/2023 16:00:00","BZN|PL","Without Sequence","151.97","",""
"13/06/2023 16:00:00 - 13/06/2023 17:00:00","BZN|PL","Without Sequence","161.71","",""
"13/06/2023 17:00:00 - 13/06/2023 18:00:00","BZN|PL","Without Sequence","161.14","",""
"13/06/2023 18:00:00 - 13/06/2023 19:00:00","BZN|PL","Without Sequence","159.95","",""
"13/06/2023 19:00:00 - 13/06/2023 20:00:00","BZN|PL","Without Sequence","162.04","",""
"13/06/2023 20:00:00 - 13/06/2023 21:00:00","BZN|PL","Without Sequence","147.78","",""
"13/06/2023 21:00:00 - 13/06/2023 22:00:00","BZN|PL","Without Sequence","116.94","",""
"13/06/2023 22:00:00 - 13/06/2023 23:00:00","BZN|PL","Without Sequence","97.25","",""
"13/06/2023 23:00:00 - 14/06/2023 00:00:00","BZN|PL","Without Sequence","102.25","",""
"14/06/2023 00:00:00 - 14/06/2023 01:00:00","BZN|PL","Without Sequence","105.58","",""
"14/06/2023 01:00:00 - 14/06/2023 02:00:00","BZN|PL","Without Sequence","104.12","",""
"14/06/2023 02:00:00 - 14/06/2023 03:00:00","BZN|PL","Without Sequence","96.14","",""
"14/06/2023 03:00:00 - 14/06/2023 04:00:00","BZN|PL","Without Sequence","98.14","",""
"14/06/2023 04:00:00 - 14/06/2023 05:00:00","BZN|PL","Without Sequence","126.93","",""
"14/06/2023 05:00:00 - 14/06/2023 06:00:00","BZN|PL","Without Sequence","136.99","",""
"14/06/2023 06:00:00 - 14/06/2023 07:00:00","BZN|PL","Without Sequence","128.00","",""
"14/06/2023 07:00:00 - 14/06/2023 08:00:00","BZN|PL","Without Sequence","103.32","",""
"14/06/2023 08:00:00 - 14/06/2023 09:00:00","BZN|PL","Without Sequence","106.06","",""
"14/06/2023 09:00:00 - 14/06/2023 10:00:00","BZN|PL","Without Sequence","117.09","",""
"14/06/2023 10:00:00 - 14/06/2023 11:00:00","BZN|PL","Without Sequence","117.12","",""
"14/06/2023 11:00:00 - 14/06/2023 12:00:00","BZN|PL","Without Sequence","120.55","",""
"14/06/2023 12:00:00 - 14/06/2023 13:00:00","BZN|PL","Without Sequence","113.99","",""
"14/06/2023 13:00:00 - 14/06/2023 14:00:00","BZN|PL","Without Sequence","120.94","",""
"14/06/2023 14:00:00 - 14/06/2023 15:00:00","BZN|PL","Without Sequence","124.02","",""
"14/06/2023 15:00:00 - 14/06/2023 16:00:00","BZN|PL","Without Sequence","116.43","",""
"14/06/2023 16:00:00 - 14/06/2023 17:00:00","BZN|PL","Without Sequence","119.98","",""
"14/06/2023 17:00:00 - 14/06/2023 18:00:00","BZN|PL","Without Sequence","142.07","",""
"14/06/2023 18:00:00 - 14/06/2023 19:00:00","BZN|PL","Without Sequence","152.79","",""
"14/06/2023 19:00:00 - 14/06/2023 20:00:00","BZN|PL","Without Sequence","144.30","",""
"14/06/2023 20:00:00 - 14/06/2023 21:00:00","BZN|PL","Without Sequence","119.77","",""
"14/06/2023 21:00:00 - 14/06/2023 22:00:00","BZN|PL","Without Sequence","108.70","",""
"14/06/2023 22:00:00 - 14/06/2023 23:00:00","BZN|PL","Without Sequence","107.12","",""
"14/06/2023 23:00:00 - 15/06/2023 00:00:00","BZN|PL","Without Sequence","102.77","",""
"15/06/2023 00:00:00 - 15/06/2023 01:00:00","BZN|PL","Without Sequence","100.62","",""
"15/06/2023 01:00:00 - 15/06/2023 02:00:00","BZN|PL","Without Sequence","101.24","",""
"15/06/2023 02:00:00 - 15/06/2023 03:00:00","BZN|PL","Without Sequence","100.37","",""
"15/06/2023 03:00:00 - 15/06/2023 04:00:00","BZN|PL","Without Sequence","113.38","",""
"15/06/2023 04:00:00 - 15/06/2023 05:00:00","BZN|PL","Without Sequence","159.99","",""
"15/06/2023 05:00:00 - 15/06/2023 06:00:00","BZN|PL","Without Sequence","166.10","",""
"15/06/2023 06:00:00 - 15/06/2023 07:00:00","BZN|PL","Without Sequence","140.07","",""
"15/06/2023 07:00:00 - 15/06/2023 08:00:00","BZN|PL","Without Sequence","130.50","",""
"15/06/2023 08:00:00 - 15/06/2023 09:00:00","BZN|PL","Without Sequence","107.52","",""
"15/06/2023 09:00:00 - 15/06/2023 10:00:00","BZN|PL","Without Sequence","116.94","",""
"15/06/2023 10:00:00 - 15/06/2023 11:00:00","BZN|PL","Without Sequence","116.45","",""
"15/06/2023 11:00:00 - 15/06/2023 12:00:00","BZN|PL","Without Sequence","117.21","",""
"15/06/2023 12:00:00 - 15/06/2023 13:00:00","BZN|PL","Without Sequence","116.92","",""
"15/06/2023 13:00:00 - 15/06/2023 14:00:00","BZN|PL","Without Sequence","103.17","",""
"15/06/2023 14:00:00 - 15/06/2023 15:00:00","BZN|PL","Without Sequence","119.10","",""
"15/06/2023 15:00:00 - 15/06/2023 16:00:00","BZN|PL","Without Sequence","131.90","",""
"15/06/2023 16:00:00 - 15/06/2023 17:00:00","BZN|PL","Without Sequence","152.87","",""
"15/06/2023 17:00:00 - 15/06/2023 18:00:00","BZN|PL","Without Sequence","160.04","",""
"15/06/2023 18:00:00 - 15/06/2023 19:00:00","BZN|PL","Without Sequence","179.22","",""
"15/06/2023 19:00:00 - 15/06/2023 20:00:00","BZN|PL","Without Sequence","172.31","",""
"15/06/2023 20:00:00 - 15/06/2023 21:00:00","BZN|PL","Without Sequence","150.76","",""
"15/06/2023 21:00:00 - 15/06/2023 22:00:00","BZN|PL","Without Sequence","125.31","",""
"15/06/2023 22:00:00 - 15/06/2023 23:00:00","BZN|PL","Without Sequence","126.16","",""
"15/06/2023 23:00:00 - 16/06/2023 00:00:00","BZN|PL","Without Sequence","121.78","",""
"16/06/2023 00:00:00 - 16/06/2023 01:00:00","BZN|PL","Without Sequence","115.72","",""
"16/06/2023 01:00:00 - 16/06/2023 02:00:00","BZN|PL","Without Sequence","112.84","",""
"16/06/2023 02:00:00 - 16/06/2023 03:00:00","BZN|PL","Without Sequence","113.20","",""
"16/06/2023 03:00:00 - 16/06/2023 04:00:00","BZN|PL","Without Sequence","117.95","",""
"16/06/2023 04:00:00 - 16/06/2023 05:00:00","BZN|PL","Without Sequence","142.90","",""
"16/06/2023 05:00:00 - 16/06/2023 06:00:00","BZN|PL","Without Sequence","154.88","",""
"16/06/2023 06:00:00 - 16/06/2023 07:00:00","BZN|PL","Without Sequence","167.76","",""
"16/06/2023 07:00:00 - 16/06/2023 08:00:00","BZN|PL","Without Sequence","144.51","",""
"16/06/2023 08:00:00 - 16/06/2023 09:00:00","BZN|PL","Without Sequence","131.95","",""
"16/06/2023 09:00:00 - 16/06/2023 10:00:00","BZN|PL","Without Sequence","122.15","",""
"16/06/2023 10:00:00 - 16/06/2023 11:00:00","BZN|PL","Without Sequence","120.77","",""
"16/06/2023 11:00:00 - 16/06/2023 12:00:00","BZN|PL","Without Sequence","125.28","",""
"16/06/2023 12:00:00 - 16/06/2023 13:00:00","BZN|PL","Without Sequence","127.43","",""
"16/06/2023 13:00:00 - 16/06/2023 14:00:00","BZN|PL","Without Sequence","144.71","",""
"16/06/2023 14:00:00 - 16/06/2023 15:00:00","BZN|PL","Without Sequence","144.21","",""
"16/06/2023 15:00:00 - 16/06/2023 16:00:00","BZN|PL","Without Sequence","151.20","",""
"16/06/2023 16:00:00 - 16/06/2023 17:00:00","BZN|PL","Without Sequence","157.39","",""
"16/06/2023 17:00:00 - 16/06/2023 18:00:00","BZN|PL","Without Sequence","164.85","",""
"16/06/2023 18:00:00 - 16/06/2023 19:00:00","BZN|PL","Without Sequence","175.23","",""
"16/06/2023 19:00:00 - 16/06/2023 20:00:00","BZN|PL","Without Sequence","170.58","",""
"16/06/2023 20:00:00 - 16/06/2023 21:00:00","BZN|PL","Without Sequence","164.55","",""
"16/06/2023 21:00:00 - 16/06/2023 22:00:00","BZN|PL","Without Sequence","145.53","",""
"16/06/2023 22:00:00 - 16/06/2023 23:00:00","BZN|PL","Without Sequence","130.81","",""
"16/06/2023 23:00:00 - 17/06/2023 00:00:00","BZN|PL","Without Sequence","132.60","",""
"17/06/2023 00:00:00 - 17/06/2023 01:00:00","BZN|PL","Without Sequence","134.24","",""
"17/06/2023 01:00:00 - 17/06/2023 02:00:00","BZN|PL","Without Sequence","129.02","",""
"17/06/2023 02:00:00 - 17/06/2023 03:00:00","BZN|PL","Without Sequence","127.20","",""
"17/06/2023 03:00:00 - 17/06/2023 04:00:00","BZN|PL","Without Sequence","129.62","",""
"17/06/2023 04:00:00 - 17/06/2023 05:00:00","BZN|PL","Without Sequence","116.79","",""
"17/06/2023 05:00:00 - 17/06/2023 06:00:00","BZN|PL","Without Sequence","130.72","",""
"17/06/2023 06:00:00 - 17/06/2023 07:00:00","BZN|PL","Without Sequence","138.05","",""
"17/06/2023 07:00:00 - 17/06/2023 08:00:00","BZN|PL","Without Sequence","138.25","",""
"17/06/2023 08:00:00 - 17/06/2023 09:00:00","BZN|PL","Without Sequence","120.97","",""
"17/06/2023 09:00:00 - 17/06/2023 10:00:00","BZN|PL","Without Sequence","116.64","",""
"17/06/2023 10:00:00 - 17/06/2023 11:00:00","BZN|PL","Without Sequence","116.32","",""
"17/06/2023 11:00:00 - 17/06/2023 12:00:00","BZN|PL","Without Sequence","116.06","",""
"17/06/2023 12:00:00 - 17/06/2023 13:00:00","BZN|PL","Without Sequence","116.01","",""
"17/06/2023 13:00:00 - 17/06/2023 14:00:00","BZN|PL","Without Sequence","116.67","",""
"17/06/2023 14:00:00 - 17/06/2023 15:00:00","BZN|PL","Without Sequence","124.83","",""
"17/06/2023 15:00:00 - 17/06/2023 16:00:00","BZN|PL","Without Sequence","134.63","",""
"17/06/2023 16:00:00 - 17/06/2023 17:00:00","BZN|PL","Without Sequence","140.32","",""
"17/06/2023 17:00:00 - 17/06/2023 18:00:00","BZN|PL","Without Sequence","154.11","",""
"17/06/2023 18:00:00 - 17/06/2023 19:00:00","BZN|PL","Without Sequence","156.93","",""
"17/06/2023 19:00:00 - 17/06/2023 20:00:00","BZN|PL","Without Sequence","154.75","",""
"17/06/2023 20:00:00 - 17/06/2023 21:00:00","BZN|PL","Without Sequence","146.27","",""
"17/06/2023 21:00:00 - 17/06/2023 22:00:00","BZN|PL","Without Sequence","136.65","",""
"17/06/2023 22:00:00 - 17/06/2023 23:00:00","BZN|PL","Without Sequence","129.05","",""
"17/06/2023 23:00:00 - 18/06/2023 00:00:00","BZN|PL","Without Sequence","118.58","",""
"18/06/2023 00:00:00 - 18/06/2023 01:00:00","BZN|PL","Without Sequence","111.23","",""
"18/06/2023 01:00:00 - 18/06/2023 02:00:00","BZN|PL","Without Sequence","122.85","",""
"18/06/2023 02:00:00 - 18/06/2023 03:00:00","BZN|PL","Without Sequence","120.09","",""
"18/06/2023 03:00:00 - 18/06/2023 04:00:00","BZN|PL","Without Sequence","118.50","",""
"18/06/2023 04:00:00 - 18/06/2023 05:00:00","BZN|PL","Without Sequence","117.66","",""
"18/06/2023 05:00:00 - 18/06/2023 06:00:00","BZN|PL","Without Sequence","115.79","",""
"18/06/2023 06:00:00 - 18/06/2023 07:00:00","BZN|PL","Without Sequence","110.93","",""
"18/06/2023 07:00:00 - 18/06/2023 08:00:00","BZN|PL","Without Sequence","110.94","",""
"18/06/2023 08:00:00 - 18/06/2023 09:00:00","BZN|PL","Without Sequence","100.46","",""
"18/06/2023 09:00:00 - 18/06/2023 10:00:00","BZN|PL","Without Sequence","95.25","",""
"18/06/2023 10:00:00 - 18/06/2023 11:00:00","BZN|PL","Without Sequence","100.46","",""
"18/06/2023 11:00:00 - 18/06/2023 12:00:00","BZN|PL","Without Sequence","100.64","",""
"18/06/2023 12:00:00 - 18/06/2023 13:00:00","BZN|PL","Without Sequence","102.70","",""
"18/06/2023 13:00:00 - 18/06/2023 14:00:00","BZN|PL","Without Sequence","109.62","",""
"18/06/2023 14:00:00 - 18/06/2023 15:00:00","BZN|PL","Without Sequence","115.94","",""
"18/06/2023 15:00:00 - 18/06/2023 16:00:00","BZN|PL","Without Sequence","129.81","",""
"18/06/2023 16:00:00 - 18/06/2023 17:00:00","BZN|PL","Without Sequence","154.25","",""
"18/06/2023 17:00:00 - 18/06/2023 18:00:00","BZN|PL","Without Sequence","157.33","",""
"18/06/2023 18:00:00 - 18/06/2023 19:00:00","BZN|PL","Without Sequence","158.98","",""
"18/06/2023 19:00:00 - 18/06/2023 20:00:00","BZN|PL","Without Sequence","143.61","",""
"18/06/2023 20:00:00 - 18/06/2023 21:00:00","BZN|PL","Without Sequence","138.83","",""
"18/06/2023 21:00:00 - 18/06/2023 22:00:00","BZN|PL","Without Sequence","117.88","",""
"18/06/2023 22:00:00 - 18/06/2023 23:00:00","BZN|PL","Without Sequence","109.40","",""
"18/06/2023 23:00:00 - 19/06/2023 00:00:00","BZN|PL","Without Sequence","116.88","",""
"19/06/2023 00:00:00 - 19/06/2023 01:00:00","BZN|PL","Without Sequence","116.88","",""
"19/06/2023 01:00:00 - 19/06/2023 02:00:00","BZN|PL","Without Sequence","141.50","",""
"19/06/2023 02:00:00 - 19/06/2023 03:00:00","BZN|PL","Without Sequence","134.90","",""
"19/06/2023 03:00:00 - 19/06/2023 04:00:00","BZN|PL","Without Sequence","148.48","",""
"19/06/2023 04:00:00 - 19/06/2023 05:00:00","BZN|PL","Without Sequence","167.29","",""
"19/06/2023 05:00:00 - 19/06/2023 06:00:00","BZN|PL","Without Sequence","167.30","",""
"19/06/2023 06:00:00 - 19/06/2023 07:00:00","BZN|PL","Without Sequence","166.70","",""
"19/06/2023 07:00:00 - 19/06/2023 08:00:00","BZN|PL","Without Sequence","141.92","",""
"19/06/2023 08:00:00 - 19/06/2023 09:00:00","BZN|PL","Without Sequence","115.79","",""
"19/06/2023 09:00:00 - 19/06/2023 10:00:00","BZN|PL","Without Sequence","115.79","",""
"19/06/2023 10:00:00 - 19/06/2023 11:00:00","BZN|PL","Without Sequence","115.80","",""
"19/06/2023 11:00:00 - 19/06/2023 12:00:00","BZN|PL","Without Sequence","115.79","",""
"19/06/2023 12:00:00 - 19/06/2023 13:00:00","BZN|PL","Without Sequence","116.93","",""
"19/06/2023 13:00:00 - 19/06/2023 14:00:00","BZN|PL","Without Sequence","150.47","",""
"19/06/2023 14:00:00 - 19/06/2023 15:00:00","BZN|PL","Without Sequence","166.76","",""
"19/06/2023 15:00:00 - 19/06/2023 16:00:00","BZN|PL","Without Sequence","168.17","",""
"19/06/2023 16:00:00 - 19/06/2023 17:00:00","BZN|PL","Without Sequence","183.16","",""
"19/06/2023 17:00:00 - 19/06/2023 18:00:00","BZN|PL","Without Sequence","181.26","",""
"19/06/2023 18:00:00 - 19/06/2023 19:00:00","BZN|PL","Without Sequence","196.72","",""
"19/06/2023 19:00:00 - 19/06/2023 20:00:00","BZN|PL","Without Sequence","177.42","",""
"19/06/2023 20:00:00 - 19/06/2023 21:00:00","BZN|PL","Without Sequence","149.89","",""
"19/06/2023 21:00:00 - 19/06/2023 22:00:00","BZN|PL","Without Sequence","137.77","",""
"19/06/2023 22:00:00 - 19/06/2023 23:00:00","BZN|PL","Without Sequence","129.39","",""
"19/06/2023 23:00:00 - 20/06/2023 00:00:00","BZN|PL","Without Sequence","112.49","",""
"20/06/2023 00:00:00 - 20/06/2023 01:00:00","BZN|PL","Without Sequence","133.88","",""
"20/06/2023 01:00:00 - 20/06/2023 02:00:00","BZN|PL","Without Sequence","134.77","",""
"20/06/2023 02:00:00 - 20/06/2023 03:00:00","BZN|PL","Without Sequence","130.22","",""
"20/06/2023 03:00:00 - 20/06/2023 04:00:00","BZN|PL","Without Sequence","117.96","",""
"20/06/2023 04:00:00 - 20/06/2023 05:00:00","BZN|PL","Without Sequence","163.10","",""
"20/06/2023 05:00:00 - 20/06/2023 06:00:00","BZN|PL","Without Sequence","162.95","",""
"20/06/2023 06:00:00 - 20/06/2023 07:00:00","BZN|PL","Without Sequence","165.55","",""
"20/06/2023 07:00:00 - 20/06/2023 08:00:00","BZN|PL","Without Sequence","163.16","",""
"20/06/2023 08:00:00 - 20/06/2023 09:00:00","BZN|PL","Without Sequence","125.93","",""
"20/06/2023 09:00:00 - 20/06/2023 10:00:00","BZN|PL","Without Sequence","123.69","",""
"20/06/2023 10:00:00 - 20/06/2023 11:00:00","BZN|PL","Without Sequence","121.45","",""
"20/06/2023 11:00:00 - 20/06/2023 12:00:00","BZN|PL","Without Sequence","125.92","",""
"20/06/2023 12:00:00 - 20/06/2023 13:00:00","BZN|PL","Without Sequence","134.95","",""
"20/06/2023 13:00:00 - 20/06/2023 14:00:00","BZN|PL","Without Sequence","165.75","",""
