"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"05/02/2022 18:00:00 - 05/02/2022 19:00:00","BZN|LV","Without Sequence","70.04","",""
"05/02/2022 19:00:00 - 05/02/2022 20:00:00","BZN|LV","Without Sequence","99.83","",""
"05/02/2022 20:00:00 - 05/02/2022 21:00:00","BZN|LV","Without Sequence","97.71","",""
"05/02/2022 21:00:00 - 05/02/2022 22:00:00","BZN|LV","Without Sequence","97.06","",""
"05/02/2022 22:00:00 - 05/02/2022 23:00:00","BZN|LV","Without Sequence","65.08","",""
"05/02/2022 23:00:00 - 06/02/2022 00:00:00","BZN|LV","Without Sequence","69.74","",""
"06/02/2022 00:00:00 - 06/02/2022 01:00:00","BZN|LV","Without Sequence","56.96","",""
"06/02/2022 01:00:00 - 06/02/2022 02:00:00","BZN|LV","Without Sequence","43.82","",""
"06/02/2022 02:00:00 - 06/02/2022 03:00:00","BZN|LV","Without Sequence","40.71","",""
"06/02/2022 03:00:00 - 06/02/2022 04:00:00","BZN|LV","Without Sequence","39.02","",""
"06/02/2022 04:00:00 - 06/02/2022 05:00:00","BZN|LV","Without Sequence","42.71","",""
"06/02/2022 05:00:00 - 06/02/2022 06:00:00","BZN|LV","Without Sequence","56.42","",""
"06/02/2022 06:00:00 - 06/02/2022 07:00:00","BZN|LV","Without Sequence","70.00","",""
"06/02/2022 07:00:00 - 06/02/2022 08:00:00","BZN|LV","Without Sequence","86.31","",""
"06/02/2022 08:00:00 - 06/02/2022 09:00:00","BZN|LV","Without Sequence","102.53","",""
"06/02/2022 09:00:00 - 06/02/2022 10:00:00","BZN|LV","Without Sequence","111.67","",""
"06/02/2022 10:00:00 - 06/02/2022 11:00:00","BZN|LV","Without Sequence","118.75","",""
"06/02/2022 11:00:00 - 06/02/2022 12:00:00","BZN|LV","Without Sequence","121.67","",""
"06/02/2022 12:00:00 - 06/02/2022 13:00:00","BZN|LV","Without Sequence","120.00","",""
"06/02/2022 13:00:00 - 06/02/2022 14:00:00","BZN|LV","Without Sequence","119.12","",""
"06/02/2022 14:00:00 - 06/02/2022 15:00:00","BZN|LV","Without Sequence","119.60","",""
"06/02/2022 15:00:00 - 06/02/2022 16:00:00","BZN|LV","Without Sequence","125.00","",""
"06/02/2022 16:00:00 - 06/02/2022 17:00:00","BZN|LV","Without Sequence","134.51","",""
"06/02/2022 17:00:00 - 06/02/2022 18:00:00","BZN|LV","Without Sequence","122.00","",""
"06/02/2022 18:00:00 - 06/02/2022 19:00:00","BZN|LV","Without Sequence","121.00","",""
"06/02/2022 19:00:00 - 06/02/2022 20:00:00","BZN|LV","Without Sequence","118.48","",""
"06/02/2022 20:00:00 - 06/02/2022 21:00:00","BZN|LV","Without Sequence","108.27","",""
"06/02/2022 21:00:00 - 06/02/2022 22:00:00","BZN|LV","Without Sequence","112.47","",""
"06/02/2022 22:00:00 - 06/02/2022 23:00:00","BZN|LV","Without Sequence","94.96","",""
"06/02/2022 23:00:00 - 07/02/2022 00:00:00","BZN|LV","Without Sequence","20.04","",""
"07/02/2022 00:00:00 - 07/02/2022 01:00:00","BZN|LV","Without Sequence","15.91","",""
"07/02/2022 01:00:00 - 07/02/2022 02:00:00","BZN|LV","Without Sequence","14.27","",""
"07/02/2022 02:00:00 - 07/02/2022 03:00:00","BZN|LV","Without Sequence","13.83","",""
"07/02/2022 03:00:00 - 07/02/2022 04:00:00","BZN|LV","Without Sequence","24.00","",""
"07/02/2022 04:00:00 - 07/02/2022 05:00:00","BZN|LV","Without Sequence","76.54","",""
"07/02/2022 05:00:00 - 07/02/2022 06:00:00","BZN|LV","Without Sequence","122.83","",""
"07/02/2022 06:00:00 - 07/02/2022 07:00:00","BZN|LV","Without Sequence","135.07","",""
"07/02/2022 07:00:00 - 07/02/2022 08:00:00","BZN|LV","Without Sequence","155.00","",""
"07/02/2022 08:00:00 - 07/02/2022 09:00:00","BZN|LV","Without Sequence","127.76","",""
"07/02/2022 09:00:00 - 07/02/2022 10:00:00","BZN|LV","Without Sequence","155.03","",""
"07/02/2022 10:00:00 - 07/02/2022 11:00:00","BZN|LV","Without Sequence","152.50","",""
"07/02/2022 11:00:00 - 07/02/2022 12:00:00","BZN|LV","Without Sequence","168.02","",""
"07/02/2022 12:00:00 - 07/02/2022 13:00:00","BZN|LV","Without Sequence","170.02","",""
"07/02/2022 13:00:00 - 07/02/2022 14:00:00","BZN|LV","Without Sequence","125.00","",""
"07/02/2022 14:00:00 - 07/02/2022 15:00:00","BZN|LV","Without Sequence","126.02","",""
"07/02/2022 15:00:00 - 07/02/2022 16:00:00","BZN|LV","Without Sequence","127.18","",""
"07/02/2022 16:00:00 - 07/02/2022 17:00:00","BZN|LV","Without Sequence","133.35","",""
"07/02/2022 17:00:00 - 07/02/2022 18:00:00","BZN|LV","Without Sequence","135.15","",""
"07/02/2022 18:00:00 - 07/02/2022 19:00:00","BZN|LV","Without Sequence","134.31","",""
"07/02/2022 19:00:00 - 07/02/2022 20:00:00","BZN|LV","Without Sequence","132.09","",""
"07/02/2022 20:00:00 - 07/02/2022 21:00:00","BZN|LV","Without Sequence","126.53","",""
"07/02/2022 21:00:00 - 07/02/2022 22:00:00","BZN|LV","Without Sequence","120.21","",""
"07/02/2022 22:00:00 - 07/02/2022 23:00:00","BZN|LV","Without Sequence","100.28","",""
"07/02/2022 23:00:00 - 08/02/2022 00:00:00","BZN|LV","Without Sequence","100.04","",""
"08/02/2022 00:00:00 - 08/02/2022 01:00:00","BZN|LV","Without Sequence","100.02","",""
"08/02/2022 01:00:00 - 08/02/2022 02:00:00","BZN|LV","Without Sequence","99.66","",""
"08/02/2022 02:00:00 - 08/02/2022 03:00:00","BZN|LV","Without Sequence","100.01","",""
"08/02/2022 03:00:00 - 08/02/2022 04:00:00","BZN|LV","Without Sequence","100.09","",""
"08/02/2022 04:00:00 - 08/02/2022 05:00:00","BZN|LV","Without Sequence","124.99","",""
"08/02/2022 05:00:00 - 08/02/2022 06:00:00","BZN|LV","Without Sequence","144.98","",""
"08/02/2022 06:00:00 - 08/02/2022 07:00:00","BZN|LV","Without Sequence","198.00","",""
"08/02/2022 07:00:00 - 08/02/2022 08:00:00","BZN|LV","Without Sequence","185.98","",""
"08/02/2022 08:00:00 - 08/02/2022 09:00:00","BZN|LV","Without Sequence","160.76","",""
"08/02/2022 09:00:00 - 08/02/2022 10:00:00","BZN|LV","Without Sequence","128.98","",""
"08/02/2022 10:00:00 - 08/02/2022 11:00:00","BZN|LV","Without Sequence","133.10","",""
"08/02/2022 11:00:00 - 08/02/2022 12:00:00","BZN|LV","Without Sequence","138.47","",""
"08/02/2022 12:00:00 - 08/02/2022 13:00:00","BZN|LV","Without Sequence","138.46","",""
"08/02/2022 13:00:00 - 08/02/2022 14:00:00","BZN|LV","Without Sequence","128.98","",""
"08/02/2022 14:00:00 - 08/02/2022 15:00:00","BZN|LV","Without Sequence","131.36","",""
"08/02/2022 15:00:00 - 08/02/2022 16:00:00","BZN|LV","Without Sequence","128.29","",""
"08/02/2022 16:00:00 - 08/02/2022 17:00:00","BZN|LV","Without Sequence","138.45","",""
"08/02/2022 17:00:00 - 08/02/2022 18:00:00","BZN|LV","Without Sequence","133.10","",""
"08/02/2022 18:00:00 - 08/02/2022 19:00:00","BZN|LV","Without Sequence","128.98","",""
"08/02/2022 19:00:00 - 08/02/2022 20:00:00","BZN|LV","Without Sequence","127.87","",""
"08/02/2022 20:00:00 - 08/02/2022 21:00:00","BZN|LV","Without Sequence","114.10","",""
"08/02/2022 21:00:00 - 08/02/2022 22:00:00","BZN|LV","Without Sequence","75.10","",""
"08/02/2022 22:00:00 - 08/02/2022 23:00:00","BZN|LV","Without Sequence","80.04","",""
"08/02/2022 23:00:00 - 09/02/2022 00:00:00","BZN|LV","Without Sequence","102.95","",""
"09/02/2022 00:00:00 - 09/02/2022 01:00:00","BZN|LV","Without Sequence","50.05","",""
"09/02/2022 01:00:00 - 09/02/2022 02:00:00","BZN|LV","Without Sequence","32.23","",""
"09/02/2022 02:00:00 - 09/02/2022 03:00:00","BZN|LV","Without Sequence","101.66","",""
"09/02/2022 03:00:00 - 09/02/2022 04:00:00","BZN|LV","Without Sequence","105.79","",""
"09/02/2022 04:00:00 - 09/02/2022 05:00:00","BZN|LV","Without Sequence","119.34","",""
"09/02/2022 05:00:00 - 09/02/2022 06:00:00","BZN|LV","Without Sequence","144.14","",""
"09/02/2022 06:00:00 - 09/02/2022 07:00:00","BZN|LV","Without Sequence","143.04","",""
"09/02/2022 07:00:00 - 09/02/2022 08:00:00","BZN|LV","Without Sequence","150.59","",""
"09/02/2022 08:00:00 - 09/02/2022 09:00:00","BZN|LV","Without Sequence","148.04","",""
"09/02/2022 09:00:00 - 09/02/2022 10:00:00","BZN|LV","Without Sequence","144.80","",""
"09/02/2022 10:00:00 - 09/02/2022 11:00:00","BZN|LV","Without Sequence","144.69","",""
"09/02/2022 11:00:00 - 09/02/2022 12:00:00","BZN|LV","Without Sequence","141.41","",""
"09/02/2022 12:00:00 - 09/02/2022 13:00:00","BZN|LV","Without Sequence","140.37","",""
"09/02/2022 13:00:00 - 09/02/2022 14:00:00","BZN|LV","Without Sequence","169.55","",""
"09/02/2022 14:00:00 - 09/02/2022 15:00:00","BZN|LV","Without Sequence","134.99","",""
"09/02/2022 15:00:00 - 09/02/2022 16:00:00","BZN|LV","Without Sequence","134.92","",""
"09/02/2022 16:00:00 - 09/02/2022 17:00:00","BZN|LV","Without Sequence","151.94","",""
"09/02/2022 17:00:00 - 09/02/2022 18:00:00","BZN|LV","Without Sequence","143.04","",""
"09/02/2022 18:00:00 - 09/02/2022 19:00:00","BZN|LV","Without Sequence","138.67","",""
"09/02/2022 19:00:00 - 09/02/2022 20:00:00","BZN|LV","Without Sequence","102.98","",""
"09/02/2022 20:00:00 - 09/02/2022 21:00:00","BZN|LV","Without Sequence","92.10","",""
"09/02/2022 21:00:00 - 09/02/2022 22:00:00","BZN|LV","Without Sequence","65.07","",""
"09/02/2022 22:00:00 - 09/02/2022 23:00:00","BZN|LV","Without Sequence","65.06","",""
"09/02/2022 23:00:00 - 10/02/2022 00:00:00","BZN|LV","Without Sequence","11.76","",""
"10/02/2022 00:00:00 - 10/02/2022 01:00:00","BZN|LV","Without Sequence","11.56","",""
"10/02/2022 01:00:00 - 10/02/2022 02:00:00","BZN|LV","Without Sequence","11.49","",""
"10/02/2022 02:00:00 - 10/02/2022 03:00:00","BZN|LV","Without Sequence","11.39","",""
"10/02/2022 03:00:00 - 10/02/2022 04:00:00","BZN|LV","Without Sequence","70.04","",""
"10/02/2022 04:00:00 - 10/02/2022 05:00:00","BZN|LV","Without Sequence","102.95","",""
"10/02/2022 05:00:00 - 10/02/2022 06:00:00","BZN|LV","Without Sequence","147.31","",""
"10/02/2022 06:00:00 - 10/02/2022 07:00:00","BZN|LV","Without Sequence","138.25","",""
"10/02/2022 07:00:00 - 10/02/2022 08:00:00","BZN|LV","Without Sequence","152.29","",""
"10/02/2022 08:00:00 - 10/02/2022 09:00:00","BZN|LV","Without Sequence","148.99","",""
"10/02/2022 09:00:00 - 10/02/2022 10:00:00","BZN|LV","Without Sequence","139.55","",""
"10/02/2022 10:00:00 - 10/02/2022 11:00:00","BZN|LV","Without Sequence","130.07","",""
"10/02/2022 11:00:00 - 10/02/2022 12:00:00","BZN|LV","Without Sequence","130.09","",""
"10/02/2022 12:00:00 - 10/02/2022 13:00:00","BZN|LV","Without Sequence","130.08","",""
"10/02/2022 13:00:00 - 10/02/2022 14:00:00","BZN|LV","Without Sequence","144.57","",""
"10/02/2022 14:00:00 - 10/02/2022 15:00:00","BZN|LV","Without Sequence","144.58","",""
"10/02/2022 15:00:00 - 10/02/2022 16:00:00","BZN|LV","Without Sequence","137.92","",""
"10/02/2022 16:00:00 - 10/02/2022 17:00:00","BZN|LV","Without Sequence","145.95","",""
"10/02/2022 17:00:00 - 10/02/2022 18:00:00","BZN|LV","Without Sequence","148.69","",""
"10/02/2022 18:00:00 - 10/02/2022 19:00:00","BZN|LV","Without Sequence","142.18","",""
"10/02/2022 19:00:00 - 10/02/2022 20:00:00","BZN|LV","Without Sequence","130.08","",""
"10/02/2022 20:00:00 - 10/02/2022 21:00:00","BZN|LV","Without Sequence","131.53","",""
"10/02/2022 21:00:00 - 10/02/2022 22:00:00","BZN|LV","Without Sequence","148.19","",""
"10/02/2022 22:00:00 - 10/02/2022 23:00:00","BZN|LV","Without Sequence","101.68","",""
"10/02/2022 23:00:00 - 11/02/2022 00:00:00","BZN|LV","Without Sequence","90.06","",""
"11/02/2022 00:00:00 - 11/02/2022 01:00:00","BZN|LV","Without Sequence","90.04","",""
"11/02/2022 01:00:00 - 11/02/2022 02:00:00","BZN|LV","Without Sequence","90.03","",""
"11/02/2022 02:00:00 - 11/02/2022 03:00:00","BZN|LV","Without Sequence","90.04","",""
"11/02/2022 03:00:00 - 11/02/2022 04:00:00","BZN|LV","Without Sequence","90.10","",""
"11/02/2022 04:00:00 - 11/02/2022 05:00:00","BZN|LV","Without Sequence","110.00","",""
"11/02/2022 05:00:00 - 11/02/2022 06:00:00","BZN|LV","Without Sequence","140.03","",""
"11/02/2022 06:00:00 - 11/02/2022 07:00:00","BZN|LV","Without Sequence","143.55","",""
"11/02/2022 07:00:00 - 11/02/2022 08:00:00","BZN|LV","Without Sequence","191.32","",""
"11/02/2022 08:00:00 - 11/02/2022 09:00:00","BZN|LV","Without Sequence","179.53","",""
"11/02/2022 09:00:00 - 11/02/2022 10:00:00","BZN|LV","Without Sequence","151.36","",""
"11/02/2022 10:00:00 - 11/02/2022 11:00:00","BZN|LV","Without Sequence","140.09","",""
"11/02/2022 11:00:00 - 11/02/2022 12:00:00","BZN|LV","Without Sequence","140.03","",""
"11/02/2022 12:00:00 - 11/02/2022 13:00:00","BZN|LV","Without Sequence","140.02","",""
"11/02/2022 13:00:00 - 11/02/2022 14:00:00","BZN|LV","Without Sequence","139.23","",""
"11/02/2022 14:00:00 - 11/02/2022 15:00:00","BZN|LV","Without Sequence","138.22","",""
"11/02/2022 15:00:00 - 11/02/2022 16:00:00","BZN|LV","Without Sequence","131.66","",""
"11/02/2022 16:00:00 - 11/02/2022 17:00:00","BZN|LV","Without Sequence","131.66","",""
"11/02/2022 17:00:00 - 11/02/2022 18:00:00","BZN|LV","Without Sequence","137.42","",""
"11/02/2022 18:00:00 - 11/02/2022 19:00:00","BZN|LV","Without Sequence","138.57","",""
"11/02/2022 19:00:00 - 11/02/2022 20:00:00","BZN|LV","Without Sequence","127.06","",""
"11/02/2022 20:00:00 - 11/02/2022 21:00:00","BZN|LV","Without Sequence","96.34","",""
"11/02/2022 21:00:00 - 11/02/2022 22:00:00","BZN|LV","Without Sequence","73.46","",""
"11/02/2022 22:00:00 - 11/02/2022 23:00:00","BZN|LV","Without Sequence","50.08","",""
"11/02/2022 23:00:00 - 12/02/2022 00:00:00","BZN|LV","Without Sequence","24.99","",""
"12/02/2022 00:00:00 - 12/02/2022 01:00:00","BZN|LV","Without Sequence","34.58","",""
"12/02/2022 01:00:00 - 12/02/2022 02:00:00","BZN|LV","Without Sequence","60.02","",""
"12/02/2022 02:00:00 - 12/02/2022 03:00:00","BZN|LV","Without Sequence","75.07","",""
"12/02/2022 03:00:00 - 12/02/2022 04:00:00","BZN|LV","Without Sequence","75.10","",""
"12/02/2022 04:00:00 - 12/02/2022 05:00:00","BZN|LV","Without Sequence","119.29","",""
"12/02/2022 05:00:00 - 12/02/2022 06:00:00","BZN|LV","Without Sequence","123.59","",""
"12/02/2022 06:00:00 - 12/02/2022 07:00:00","BZN|LV","Without Sequence","20.09","",""
"12/02/2022 07:00:00 - 12/02/2022 08:00:00","BZN|LV","Without Sequence","119.23","",""
"12/02/2022 08:00:00 - 12/02/2022 09:00:00","BZN|LV","Without Sequence","121.80","",""
"12/02/2022 09:00:00 - 12/02/2022 10:00:00","BZN|LV","Without Sequence","120.70","",""
"12/02/2022 10:00:00 - 12/02/2022 11:00:00","BZN|LV","Without Sequence","119.25","",""
"12/02/2022 11:00:00 - 12/02/2022 12:00:00","BZN|LV","Without Sequence","35.32","",""
"12/02/2022 12:00:00 - 12/02/2022 13:00:00","BZN|LV","Without Sequence","27.58","",""
"12/02/2022 13:00:00 - 12/02/2022 14:00:00","BZN|LV","Without Sequence","29.18","",""
"12/02/2022 14:00:00 - 12/02/2022 15:00:00","BZN|LV","Without Sequence","30.03","",""
"12/02/2022 15:00:00 - 12/02/2022 16:00:00","BZN|LV","Without Sequence","171.56","",""
"12/02/2022 16:00:00 - 12/02/2022 17:00:00","BZN|LV","Without Sequence","194.89","",""
"12/02/2022 17:00:00 - 12/02/2022 18:00:00","BZN|LV","Without Sequence","188.15","",""
"12/02/2022 18:00:00 - 12/02/2022 19:00:00","BZN|LV","Without Sequence","148.81","",""
"12/02/2022 19:00:00 - 12/02/2022 20:00:00","BZN|LV","Without Sequence","119.26","",""
"12/02/2022 20:00:00 - 12/02/2022 21:00:00","BZN|LV","Without Sequence","104.74","",""
"12/02/2022 21:00:00 - 12/02/2022 22:00:00","BZN|LV","Without Sequence","65.01","",""
"12/02/2022 22:00:00 - 12/02/2022 23:00:00","BZN|LV","Without Sequence","18.36","",""
"12/02/2022 23:00:00 - 13/02/2022 00:00:00","BZN|LV","Without Sequence","15.97","",""
"13/02/2022 00:00:00 - 13/02/2022 01:00:00","BZN|LV","Without Sequence","13.56","",""
"13/02/2022 01:00:00 - 13/02/2022 02:00:00","BZN|LV","Without Sequence","11.46","",""
"13/02/2022 02:00:00 - 13/02/2022 03:00:00","BZN|LV","Without Sequence","11.12","",""
"13/02/2022 03:00:00 - 13/02/2022 04:00:00","BZN|LV","Without Sequence","10.96","",""
"13/02/2022 04:00:00 - 13/02/2022 05:00:00","BZN|LV","Without Sequence","11.03","",""
"13/02/2022 05:00:00 - 13/02/2022 06:00:00","BZN|LV","Without Sequence","23.42","",""
"13/02/2022 06:00:00 - 13/02/2022 07:00:00","BZN|LV","Without Sequence","10.24","",""
"13/02/2022 07:00:00 - 13/02/2022 08:00:00","BZN|LV","Without Sequence","11.11","",""
"13/02/2022 08:00:00 - 13/02/2022 09:00:00","BZN|LV","Without Sequence","11.78","",""
"13/02/2022 09:00:00 - 13/02/2022 10:00:00","BZN|LV","Without Sequence","12.83","",""
"13/02/2022 10:00:00 - 13/02/2022 11:00:00","BZN|LV","Without Sequence","18.63","",""
"13/02/2022 11:00:00 - 13/02/2022 12:00:00","BZN|LV","Without Sequence","17.94","",""
"13/02/2022 12:00:00 - 13/02/2022 13:00:00","BZN|LV","Without Sequence","15.97","",""
"13/02/2022 13:00:00 - 13/02/2022 14:00:00","BZN|LV","Without Sequence","12.48","",""
"13/02/2022 14:00:00 - 13/02/2022 15:00:00","BZN|LV","Without Sequence","15.05","",""
"13/02/2022 15:00:00 - 13/02/2022 16:00:00","BZN|LV","Without Sequence","58.75","",""
"13/02/2022 16:00:00 - 13/02/2022 17:00:00","BZN|LV","Without Sequence","99.78","",""
"13/02/2022 17:00:00 - 13/02/2022 18:00:00","BZN|LV","Without Sequence","70.09","",""
"13/02/2022 18:00:00 - 13/02/2022 19:00:00","BZN|LV","Without Sequence","70.04","",""
"13/02/2022 19:00:00 - 13/02/2022 20:00:00","BZN|LV","Without Sequence","12.80","",""
"13/02/2022 20:00:00 - 13/02/2022 21:00:00","BZN|LV","Without Sequence","13.12","",""
"13/02/2022 21:00:00 - 13/02/2022 22:00:00","BZN|LV","Without Sequence","17.24","",""
"13/02/2022 22:00:00 - 13/02/2022 23:00:00","BZN|LV","Without Sequence","16.21","",""
"13/02/2022 23:00:00 - 14/02/2022 00:00:00","BZN|LV","Without Sequence","13.07","",""
"14/02/2022 00:00:00 - 14/02/2022 01:00:00","BZN|LV","Without Sequence","13.01","",""
"14/02/2022 01:00:00 - 14/02/2022 02:00:00","BZN|LV","Without Sequence","12.94","",""
"14/02/2022 02:00:00 - 14/02/2022 03:00:00","BZN|LV","Without Sequence","13.45","",""
"14/02/2022 03:00:00 - 14/02/2022 04:00:00","BZN|LV","Without Sequence","14.68","",""
"14/02/2022 04:00:00 - 14/02/2022 05:00:00","BZN|LV","Without Sequence","15.34","",""
"14/02/2022 05:00:00 - 14/02/2022 06:00:00","BZN|LV","Without Sequence","58.21","",""
"14/02/2022 06:00:00 - 14/02/2022 07:00:00","BZN|LV","Without Sequence","109.29","",""
"14/02/2022 07:00:00 - 14/02/2022 08:00:00","BZN|LV","Without Sequence","108.35","",""
"14/02/2022 08:00:00 - 14/02/2022 09:00:00","BZN|LV","Without Sequence","98.58","",""
"14/02/2022 09:00:00 - 14/02/2022 10:00:00","BZN|LV","Without Sequence","94.91","",""
"14/02/2022 10:00:00 - 14/02/2022 11:00:00","BZN|LV","Without Sequence","95.89","",""
"14/02/2022 11:00:00 - 14/02/2022 12:00:00","BZN|LV","Without Sequence","98.52","",""
"14/02/2022 12:00:00 - 14/02/2022 13:00:00","BZN|LV","Without Sequence","104.18","",""
"14/02/2022 13:00:00 - 14/02/2022 14:00:00","BZN|LV","Without Sequence","104.44","",""
"14/02/2022 14:00:00 - 14/02/2022 15:00:00","BZN|LV","Without Sequence","108.66","",""
"14/02/2022 15:00:00 - 14/02/2022 16:00:00","BZN|LV","Without Sequence","107.83","",""
"14/02/2022 16:00:00 - 14/02/2022 17:00:00","BZN|LV","Without Sequence","117.38","",""
"14/02/2022 17:00:00 - 14/02/2022 18:00:00","BZN|LV","Without Sequence","116.78","",""
"14/02/2022 18:00:00 - 14/02/2022 19:00:00","BZN|LV","Without Sequence","100.02","",""
"14/02/2022 19:00:00 - 14/02/2022 20:00:00","BZN|LV","Without Sequence","37.87","",""
"14/02/2022 20:00:00 - 14/02/2022 21:00:00","BZN|LV","Without Sequence","27.24","",""
"14/02/2022 21:00:00 - 14/02/2022 22:00:00","BZN|LV","Without Sequence","60.05","",""
"14/02/2022 22:00:00 - 14/02/2022 23:00:00","BZN|LV","Without Sequence","30.04","",""
"14/02/2022 23:00:00 - 15/02/2022 00:00:00","BZN|LV","Without Sequence","55.04","",""
"15/02/2022 00:00:00 - 15/02/2022 01:00:00","BZN|LV","Without Sequence","55.03","",""
"15/02/2022 01:00:00 - 15/02/2022 02:00:00","BZN|LV","Without Sequence","47.70","",""
"15/02/2022 02:00:00 - 15/02/2022 03:00:00","BZN|LV","Without Sequence","55.02","",""
"15/02/2022 03:00:00 - 15/02/2022 04:00:00","BZN|LV","Without Sequence","55.06","",""
"15/02/2022 04:00:00 - 15/02/2022 05:00:00","BZN|LV","Without Sequence","97.76","",""
"15/02/2022 05:00:00 - 15/02/2022 06:00:00","BZN|LV","Without Sequence","120.05","",""
"15/02/2022 06:00:00 - 15/02/2022 07:00:00","BZN|LV","Without Sequence","120.50","",""
"15/02/2022 07:00:00 - 15/02/2022 08:00:00","BZN|LV","Without Sequence","121.31","",""
"15/02/2022 08:00:00 - 15/02/2022 09:00:00","BZN|LV","Without Sequence","123.75","",""
"15/02/2022 09:00:00 - 15/02/2022 10:00:00","BZN|LV","Without Sequence","121.31","",""
"15/02/2022 10:00:00 - 15/02/2022 11:00:00","BZN|LV","Without Sequence","105.07","",""
"15/02/2022 11:00:00 - 15/02/2022 12:00:00","BZN|LV","Without Sequence","121.31","",""
"15/02/2022 12:00:00 - 15/02/2022 13:00:00","BZN|LV","Without Sequence","105.07","",""
"15/02/2022 13:00:00 - 15/02/2022 14:00:00","BZN|LV","Without Sequence","105.05","",""
"15/02/2022 14:00:00 - 15/02/2022 15:00:00","BZN|LV","Without Sequence","105.06","",""
"15/02/2022 15:00:00 - 15/02/2022 16:00:00","BZN|LV","Without Sequence","120.01","",""
"15/02/2022 16:00:00 - 15/02/2022 17:00:00","BZN|LV","Without Sequence","151.12","",""
"15/02/2022 17:00:00 - 15/02/2022 18:00:00","BZN|LV","Without Sequence","114.95","",""
"15/02/2022 18:00:00 - 15/02/2022 19:00:00","BZN|LV","Without Sequence","105.03","",""
"15/02/2022 19:00:00 - 15/02/2022 20:00:00","BZN|LV","Without Sequence","54.50","",""
"15/02/2022 20:00:00 - 15/02/2022 21:00:00","BZN|LV","Without Sequence","115.06","",""
"15/02/2022 21:00:00 - 15/02/2022 22:00:00","BZN|LV","Without Sequence","98.24","",""
"15/02/2022 22:00:00 - 15/02/2022 23:00:00","BZN|LV","Without Sequence","55.07","",""
"15/02/2022 23:00:00 - 16/02/2022 00:00:00","BZN|LV","Without Sequence","50.02","",""
"16/02/2022 00:00:00 - 16/02/2022 01:00:00","BZN|LV","Without Sequence","40.06","",""
"16/02/2022 01:00:00 - 16/02/2022 02:00:00","BZN|LV","Without Sequence","14.67","",""
"16/02/2022 02:00:00 - 16/02/2022 03:00:00","BZN|LV","Without Sequence","15.42","",""
"16/02/2022 03:00:00 - 16/02/2022 04:00:00","BZN|LV","Without Sequence","40.01","",""
"16/02/2022 04:00:00 - 16/02/2022 05:00:00","BZN|LV","Without Sequence","23.00","",""
"16/02/2022 05:00:00 - 16/02/2022 06:00:00","BZN|LV","Without Sequence","88.97","",""
"16/02/2022 06:00:00 - 16/02/2022 07:00:00","BZN|LV","Without Sequence","101.05","",""
"16/02/2022 07:00:00 - 16/02/2022 08:00:00","BZN|LV","Without Sequence","105.09","",""
"16/02/2022 08:00:00 - 16/02/2022 09:00:00","BZN|LV","Without Sequence","115.34","",""
"16/02/2022 09:00:00 - 16/02/2022 10:00:00","BZN|LV","Without Sequence","118.55","",""
"16/02/2022 10:00:00 - 16/02/2022 11:00:00","BZN|LV","Without Sequence","118.02","",""
"16/02/2022 11:00:00 - 16/02/2022 12:00:00","BZN|LV","Without Sequence","115.38","",""
"16/02/2022 12:00:00 - 16/02/2022 13:00:00","BZN|LV","Without Sequence","108.73","",""
"16/02/2022 13:00:00 - 16/02/2022 14:00:00","BZN|LV","Without Sequence","101.99","",""
"16/02/2022 14:00:00 - 16/02/2022 15:00:00","BZN|LV","Without Sequence","97.57","",""
"16/02/2022 15:00:00 - 16/02/2022 16:00:00","BZN|LV","Without Sequence","99.11","",""
"16/02/2022 16:00:00 - 16/02/2022 17:00:00","BZN|LV","Without Sequence","110.76","",""
"16/02/2022 17:00:00 - 16/02/2022 18:00:00","BZN|LV","Without Sequence","110.61","",""
"16/02/2022 18:00:00 - 16/02/2022 19:00:00","BZN|LV","Without Sequence","105.05","",""
"16/02/2022 19:00:00 - 16/02/2022 20:00:00","BZN|LV","Without Sequence","78.74","",""
"16/02/2022 20:00:00 - 16/02/2022 21:00:00","BZN|LV","Without Sequence","92.04","",""
"16/02/2022 21:00:00 - 16/02/2022 22:00:00","BZN|LV","Without Sequence","42.48","",""
"16/02/2022 22:00:00 - 16/02/2022 23:00:00","BZN|LV","Without Sequence","40.10","",""
"16/02/2022 23:00:00 - 17/02/2022 00:00:00","BZN|LV","Without Sequence","17.49","",""
"17/02/2022 00:00:00 - 17/02/2022 01:00:00","BZN|LV","Without Sequence","15.04","",""
"17/02/2022 01:00:00 - 17/02/2022 02:00:00","BZN|LV","Without Sequence","15.02","",""
"17/02/2022 02:00:00 - 17/02/2022 03:00:00","BZN|LV","Without Sequence","13.97","",""
"17/02/2022 03:00:00 - 17/02/2022 04:00:00","BZN|LV","Without Sequence","15.04","",""
"17/02/2022 04:00:00 - 17/02/2022 05:00:00","BZN|LV","Without Sequence","39.07","",""
"17/02/2022 05:00:00 - 17/02/2022 06:00:00","BZN|LV","Without Sequence","90.04","",""
"17/02/2022 06:00:00 - 17/02/2022 07:00:00","BZN|LV","Without Sequence","109.78","",""
"17/02/2022 07:00:00 - 17/02/2022 08:00:00","BZN|LV","Without Sequence","107.23","",""
