"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"27/03/2024 21:00:00 - 27/03/2024 22:00:00","BZN|EE","Without Sequence","43.00","",""
"27/03/2024 22:00:00 - 27/03/2024 23:00:00","BZN|EE","Without Sequence","42.06","",""
"27/03/2024 23:00:00 - 28/03/2024 00:00:00","BZN|EE","Without Sequence","35.64","",""
"28/03/2024 00:00:00 - 28/03/2024 01:00:00","BZN|EE","Without Sequence","37.63","",""
"28/03/2024 01:00:00 - 28/03/2024 02:00:00","BZN|EE","Without Sequence","35.56","",""
"28/03/2024 02:00:00 - 28/03/2024 03:00:00","BZN|EE","Without Sequence","35.14","",""
"28/03/2024 03:00:00 - 28/03/2024 04:00:00","BZN|EE","Without Sequence","38.18","",""
"28/03/2024 04:00:00 - 28/03/2024 05:00:00","BZN|EE","Without Sequence","40.69","",""
"28/03/2024 05:00:00 - 28/03/2024 06:00:00","BZN|EE","Without Sequence","43.62","",""
"28/03/2024 06:00:00 - 28/03/2024 07:00:00","BZN|EE","Without Sequence","49.20","",""
"28/03/2024 07:00:00 - 28/03/2024 08:00:00","BZN|EE","Without Sequence","53.47","",""
"28/03/2024 08:00:00 - 28/03/2024 09:00:00","BZN|EE","Without Sequence","55.53","",""
"28/03/2024 09:00:00 - 28/03/2024 10:00:00","BZN|EE","Without Sequence","46.16","",""
"28/03/2024 10:00:00 - 28/03/2024 11:00:00","BZN|EE","Without Sequence","37.91","",""
"28/03/2024 11:00:00 - 28/03/2024 12:00:00","BZN|EE","Without Sequence","32.91","",""
"28/03/2024 12:00:00 - 28/03/2024 13:00:00","BZN|EE","Without Sequence","30.29","",""
"28/03/2024 13:00:00 - 28/03/2024 14:00:00","BZN|EE","Without Sequence","29.47","",""
"28/03/2024 14:00:00 - 28/03/2024 15:00:00","BZN|EE","Without Sequence","24.67","",""
"28/03/2024 15:00:00 - 28/03/2024 16:00:00","BZN|EE","Without Sequence","34.99","",""
"28/03/2024 16:00:00 - 28/03/2024 17:00:00","BZN|EE","Without Sequence","44.33","",""
"28/03/2024 17:00:00 - 28/03/2024 18:00:00","BZN|EE","Without Sequence","63.68","",""
"28/03/2024 18:00:00 - 28/03/2024 19:00:00","BZN|EE","Without Sequence","62.17","",""
"28/03/2024 19:00:00 - 28/03/2024 20:00:00","BZN|EE","Without Sequence","38.92","",""
"28/03/2024 20:00:00 - 28/03/2024 21:00:00","BZN|EE","Without Sequence","36.10","",""
"28/03/2024 21:00:00 - 28/03/2024 22:00:00","BZN|EE","Without Sequence","31.12","",""
"28/03/2024 22:00:00 - 28/03/2024 23:00:00","BZN|EE","Without Sequence","24.08","",""
"28/03/2024 23:00:00 - 29/03/2024 00:00:00","BZN|EE","Without Sequence","20.60","",""
"29/03/2024 00:00:00 - 29/03/2024 01:00:00","BZN|EE","Without Sequence","18.38","",""
"29/03/2024 01:00:00 - 29/03/2024 02:00:00","BZN|EE","Without Sequence","12.13","",""
"29/03/2024 02:00:00 - 29/03/2024 03:00:00","BZN|EE","Without Sequence","9.99","",""
"29/03/2024 03:00:00 - 29/03/2024 04:00:00","BZN|EE","Without Sequence","12.01","",""
"29/03/2024 04:00:00 - 29/03/2024 05:00:00","BZN|EE","Without Sequence","12.77","",""
"29/03/2024 05:00:00 - 29/03/2024 06:00:00","BZN|EE","Without Sequence","21.49","",""
"29/03/2024 06:00:00 - 29/03/2024 07:00:00","BZN|EE","Without Sequence","22.39","",""
"29/03/2024 07:00:00 - 29/03/2024 08:00:00","BZN|EE","Without Sequence","15.94","",""
"29/03/2024 08:00:00 - 29/03/2024 09:00:00","BZN|EE","Without Sequence","13.28","",""
"29/03/2024 09:00:00 - 29/03/2024 10:00:00","BZN|EE","Without Sequence","16.88","",""
"29/03/2024 10:00:00 - 29/03/2024 11:00:00","BZN|EE","Without Sequence","18.83","",""
"29/03/2024 11:00:00 - 29/03/2024 12:00:00","BZN|EE","Without Sequence","13.00","",""
"29/03/2024 12:00:00 - 29/03/2024 13:00:00","BZN|EE","Without Sequence","9.86","",""
"29/03/2024 13:00:00 - 29/03/2024 14:00:00","BZN|EE","Without Sequence","13.44","",""
"29/03/2024 14:00:00 - 29/03/2024 15:00:00","BZN|EE","Without Sequence","26.19","",""
"29/03/2024 15:00:00 - 29/03/2024 16:00:00","BZN|EE","Without Sequence","39.70","",""
"29/03/2024 16:00:00 - 29/03/2024 17:00:00","BZN|EE","Without Sequence","42.32","",""
"29/03/2024 17:00:00 - 29/03/2024 18:00:00","BZN|EE","Without Sequence","44.63","",""
"29/03/2024 18:00:00 - 29/03/2024 19:00:00","BZN|EE","Without Sequence","57.09","",""
"29/03/2024 19:00:00 - 29/03/2024 20:00:00","BZN|EE","Without Sequence","41.98","",""
"29/03/2024 20:00:00 - 29/03/2024 21:00:00","BZN|EE","Without Sequence","39.91","",""
"29/03/2024 21:00:00 - 29/03/2024 22:00:00","BZN|EE","Without Sequence","37.02","",""
"29/03/2024 22:00:00 - 29/03/2024 23:00:00","BZN|EE","Without Sequence","35.48","",""
"29/03/2024 23:00:00 - 30/03/2024 00:00:00","BZN|EE","Without Sequence","38.45","",""
"30/03/2024 00:00:00 - 30/03/2024 01:00:00","BZN|EE","Without Sequence","38.82","",""
"30/03/2024 01:00:00 - 30/03/2024 02:00:00","BZN|EE","Without Sequence","38.81","",""
"30/03/2024 02:00:00 - 30/03/2024 03:00:00","BZN|EE","Without Sequence","39.60","",""
"30/03/2024 03:00:00 - 30/03/2024 04:00:00","BZN|EE","Without Sequence","41.73","",""
"30/03/2024 04:00:00 - 30/03/2024 05:00:00","BZN|EE","Without Sequence","43.52","",""
"30/03/2024 05:00:00 - 30/03/2024 06:00:00","BZN|EE","Without Sequence","44.29","",""
"30/03/2024 06:00:00 - 30/03/2024 07:00:00","BZN|EE","Without Sequence","45.67","",""
"30/03/2024 07:00:00 - 30/03/2024 08:00:00","BZN|EE","Without Sequence","44.10","",""
"30/03/2024 08:00:00 - 30/03/2024 09:00:00","BZN|EE","Without Sequence","41.83","",""
"30/03/2024 09:00:00 - 30/03/2024 10:00:00","BZN|EE","Without Sequence","36.04","",""
"30/03/2024 10:00:00 - 30/03/2024 11:00:00","BZN|EE","Without Sequence","25.08","",""
"30/03/2024 11:00:00 - 30/03/2024 12:00:00","BZN|EE","Without Sequence","25.74","",""
"30/03/2024 12:00:00 - 30/03/2024 13:00:00","BZN|EE","Without Sequence","12.75","",""
"30/03/2024 13:00:00 - 30/03/2024 14:00:00","BZN|EE","Without Sequence","16.26","",""
"30/03/2024 14:00:00 - 30/03/2024 15:00:00","BZN|EE","Without Sequence","35.04","",""
"30/03/2024 15:00:00 - 30/03/2024 16:00:00","BZN|EE","Without Sequence","51.29","",""
"30/03/2024 16:00:00 - 30/03/2024 17:00:00","BZN|EE","Without Sequence","74.74","",""
"30/03/2024 17:00:00 - 30/03/2024 18:00:00","BZN|EE","Without Sequence","84.18","",""
"30/03/2024 18:00:00 - 30/03/2024 19:00:00","BZN|EE","Without Sequence","81.98","",""
"30/03/2024 19:00:00 - 30/03/2024 20:00:00","BZN|EE","Without Sequence","74.71","",""
"30/03/2024 20:00:00 - 30/03/2024 21:00:00","BZN|EE","Without Sequence","56.94","",""
"30/03/2024 21:00:00 - 30/03/2024 22:00:00","BZN|EE","Without Sequence","45.74","",""
"30/03/2024 22:00:00 - 30/03/2024 23:00:00","BZN|EE","Without Sequence","42.09","",""
"30/03/2024 23:00:00 - 31/03/2024 00:00:00","BZN|EE","Without Sequence","42.09","",""
"31/03/2024 00:00:00 - 31/03/2024 01:00:00","BZN|EE","Without Sequence","42.02","",""
"31/03/2024 01:00:00 - 31/03/2024 02:00:00","BZN|EE","Without Sequence","42.10","",""
"31/03/2024 02:00:00 - 31/03/2024 03:00:00","BZN|EE","Without Sequence","43.82","",""
"31/03/2024 03:00:00 - 31/03/2024 04:00:00","BZN|EE","Without Sequence","46.19","",""
"31/03/2024 04:00:00 - 31/03/2024 05:00:00","BZN|EE","Without Sequence","44.57","",""
"31/03/2024 05:00:00 - 31/03/2024 06:00:00","BZN|EE","Without Sequence","48.92","",""
"31/03/2024 06:00:00 - 31/03/2024 07:00:00","BZN|EE","Without Sequence","50.04","",""
"31/03/2024 07:00:00 - 31/03/2024 08:00:00","BZN|EE","Without Sequence","49.31","",""
"31/03/2024 08:00:00 - 31/03/2024 09:00:00","BZN|EE","Without Sequence","42.04","",""
"31/03/2024 09:00:00 - 31/03/2024 10:00:00","BZN|EE","Without Sequence","35.37","",""
"31/03/2024 10:00:00 - 31/03/2024 11:00:00","BZN|EE","Without Sequence","35.46","",""
"31/03/2024 11:00:00 - 31/03/2024 12:00:00","BZN|EE","Without Sequence","33.10","",""
"31/03/2024 12:00:00 - 31/03/2024 13:00:00","BZN|EE","Without Sequence","30.68","",""
"31/03/2024 13:00:00 - 31/03/2024 14:00:00","BZN|EE","Without Sequence","32.60","",""
"31/03/2024 14:00:00 - 31/03/2024 15:00:00","BZN|EE","Without Sequence","41.07","",""
"31/03/2024 15:00:00 - 31/03/2024 16:00:00","BZN|EE","Without Sequence","52.66","",""
"31/03/2024 16:00:00 - 31/03/2024 17:00:00","BZN|EE","Without Sequence","57.62","",""
"31/03/2024 17:00:00 - 31/03/2024 18:00:00","BZN|EE","Without Sequence","79.90","",""
"31/03/2024 18:00:00 - 31/03/2024 19:00:00","BZN|EE","Without Sequence","51.05","",""
"31/03/2024 19:00:00 - 31/03/2024 20:00:00","BZN|EE","Without Sequence","50.09","",""
"31/03/2024 20:00:00 - 31/03/2024 21:00:00","BZN|EE","Without Sequence","46.28","",""
"31/03/2024 21:00:00 - 31/03/2024 22:00:00","BZN|EE","Without Sequence","43.98","",""
"31/03/2024 22:00:00 - 31/03/2024 23:00:00","BZN|EE","Without Sequence","40.41","",""
"31/03/2024 23:00:00 - 01/04/2024 00:00:00","BZN|EE","Without Sequence","40.39","",""
"01/04/2024 00:00:00 - 01/04/2024 01:00:00","BZN|EE","Without Sequence","40.01","",""
"01/04/2024 01:00:00 - 01/04/2024 02:00:00","BZN|EE","Without Sequence","37.49","",""
"01/04/2024 02:00:00 - 01/04/2024 03:00:00","BZN|EE","Without Sequence","36.49","",""
"01/04/2024 03:00:00 - 01/04/2024 04:00:00","BZN|EE","Without Sequence","36.49","",""
"01/04/2024 04:00:00 - 01/04/2024 05:00:00","BZN|EE","Without Sequence","40.01","",""
"01/04/2024 05:00:00 - 01/04/2024 06:00:00","BZN|EE","Without Sequence","52.08","",""
"01/04/2024 06:00:00 - 01/04/2024 07:00:00","BZN|EE","Without Sequence","49.30","",""
"01/04/2024 07:00:00 - 01/04/2024 08:00:00","BZN|EE","Without Sequence","40.87","",""
"01/04/2024 08:00:00 - 01/04/2024 09:00:00","BZN|EE","Without Sequence","37.49","",""
"01/04/2024 09:00:00 - 01/04/2024 10:00:00","BZN|EE","Without Sequence","30.39","",""
"01/04/2024 10:00:00 - 01/04/2024 11:00:00","BZN|EE","Without Sequence","18.04","",""
"01/04/2024 11:00:00 - 01/04/2024 12:00:00","BZN|EE","Without Sequence","20.05","",""
"01/04/2024 12:00:00 - 01/04/2024 13:00:00","BZN|EE","Without Sequence","10.03","",""
"01/04/2024 13:00:00 - 01/04/2024 14:00:00","BZN|EE","Without Sequence","4.47","",""
"01/04/2024 14:00:00 - 01/04/2024 15:00:00","BZN|EE","Without Sequence","19.93","",""
"01/04/2024 15:00:00 - 01/04/2024 16:00:00","BZN|EE","Without Sequence","13.15","",""
"01/04/2024 16:00:00 - 01/04/2024 17:00:00","BZN|EE","Without Sequence","40.92","",""
"01/04/2024 17:00:00 - 01/04/2024 18:00:00","BZN|EE","Without Sequence","47.05","",""
"01/04/2024 18:00:00 - 01/04/2024 19:00:00","BZN|EE","Without Sequence","48.35","",""
"01/04/2024 19:00:00 - 01/04/2024 20:00:00","BZN|EE","Without Sequence","44.57","",""
"01/04/2024 20:00:00 - 01/04/2024 21:00:00","BZN|EE","Without Sequence","26.22","",""
"01/04/2024 21:00:00 - 01/04/2024 22:00:00","BZN|EE","Without Sequence","0.33","",""
"01/04/2024 22:00:00 - 01/04/2024 23:00:00","BZN|EE","Without Sequence","5.54","",""
"01/04/2024 23:00:00 - 02/04/2024 00:00:00","BZN|EE","Without Sequence","1.30","",""
"02/04/2024 00:00:00 - 02/04/2024 01:00:00","BZN|EE","Without Sequence","0.60","",""
"02/04/2024 01:00:00 - 02/04/2024 02:00:00","BZN|EE","Without Sequence","0.84","",""
"02/04/2024 02:00:00 - 02/04/2024 03:00:00","BZN|EE","Without Sequence","1.51","",""
"02/04/2024 03:00:00 - 02/04/2024 04:00:00","BZN|EE","Without Sequence","7.01","",""
"02/04/2024 04:00:00 - 02/04/2024 05:00:00","BZN|EE","Without Sequence","56.84","",""
"02/04/2024 05:00:00 - 02/04/2024 06:00:00","BZN|EE","Without Sequence","76.03","",""
"02/04/2024 06:00:00 - 02/04/2024 07:00:00","BZN|EE","Without Sequence","68.65","",""
"02/04/2024 07:00:00 - 02/04/2024 08:00:00","BZN|EE","Without Sequence","46.82","",""
"02/04/2024 08:00:00 - 02/04/2024 09:00:00","BZN|EE","Without Sequence","38.29","",""
"02/04/2024 09:00:00 - 02/04/2024 10:00:00","BZN|EE","Without Sequence","39.30","",""
"02/04/2024 10:00:00 - 02/04/2024 11:00:00","BZN|EE","Without Sequence","39.28","",""
"02/04/2024 11:00:00 - 02/04/2024 12:00:00","BZN|EE","Without Sequence","38.37","",""
"02/04/2024 12:00:00 - 02/04/2024 13:00:00","BZN|EE","Without Sequence","33.38","",""
"02/04/2024 13:00:00 - 02/04/2024 14:00:00","BZN|EE","Without Sequence","25.10","",""
"02/04/2024 14:00:00 - 02/04/2024 15:00:00","BZN|EE","Without Sequence","8.83","",""
"02/04/2024 15:00:00 - 02/04/2024 16:00:00","BZN|EE","Without Sequence","41.20","",""
"02/04/2024 16:00:00 - 02/04/2024 17:00:00","BZN|EE","Without Sequence","70.96","",""
"02/04/2024 17:00:00 - 02/04/2024 18:00:00","BZN|EE","Without Sequence","93.10","",""
"02/04/2024 18:00:00 - 02/04/2024 19:00:00","BZN|EE","Without Sequence","92.61","",""
"02/04/2024 19:00:00 - 02/04/2024 20:00:00","BZN|EE","Without Sequence","42.09","",""
"02/04/2024 20:00:00 - 02/04/2024 21:00:00","BZN|EE","Without Sequence","25.70","",""
"02/04/2024 21:00:00 - 02/04/2024 22:00:00","BZN|EE","Without Sequence","1.66","",""
"02/04/2024 22:00:00 - 02/04/2024 23:00:00","BZN|EE","Without Sequence","25.28","",""
"02/04/2024 23:00:00 - 03/04/2024 00:00:00","BZN|EE","Without Sequence","20.63","",""
"03/04/2024 00:00:00 - 03/04/2024 01:00:00","BZN|EE","Without Sequence","16.95","",""
"03/04/2024 01:00:00 - 03/04/2024 02:00:00","BZN|EE","Without Sequence","12.99","",""
"03/04/2024 02:00:00 - 03/04/2024 03:00:00","BZN|EE","Without Sequence","26.84","",""
"03/04/2024 03:00:00 - 03/04/2024 04:00:00","BZN|EE","Without Sequence","68.73","",""
"03/04/2024 04:00:00 - 03/04/2024 05:00:00","BZN|EE","Without Sequence","88.17","",""
"03/04/2024 05:00:00 - 03/04/2024 06:00:00","BZN|EE","Without Sequence","115.10","",""
"03/04/2024 06:00:00 - 03/04/2024 07:00:00","BZN|EE","Without Sequence","114.07","",""
"03/04/2024 07:00:00 - 03/04/2024 08:00:00","BZN|EE","Without Sequence","89.40","",""
"03/04/2024 08:00:00 - 03/04/2024 09:00:00","BZN|EE","Without Sequence","81.23","",""
"03/04/2024 09:00:00 - 03/04/2024 10:00:00","BZN|EE","Without Sequence","77.47","",""
"03/04/2024 10:00:00 - 03/04/2024 11:00:00","BZN|EE","Without Sequence","73.97","",""
"03/04/2024 11:00:00 - 03/04/2024 12:00:00","BZN|EE","Without Sequence","71.48","",""
"03/04/2024 12:00:00 - 03/04/2024 13:00:00","BZN|EE","Without Sequence","68.92","",""
"03/04/2024 13:00:00 - 03/04/2024 14:00:00","BZN|EE","Without Sequence","71.32","",""
"03/04/2024 14:00:00 - 03/04/2024 15:00:00","BZN|EE","Without Sequence","74.86","",""
"03/04/2024 15:00:00 - 03/04/2024 16:00:00","BZN|EE","Without Sequence","90.22","",""
"03/04/2024 16:00:00 - 03/04/2024 17:00:00","BZN|EE","Without Sequence","108.14","",""
"03/04/2024 17:00:00 - 03/04/2024 18:00:00","BZN|EE","Without Sequence","120.35","",""
"03/04/2024 18:00:00 - 03/04/2024 19:00:00","BZN|EE","Without Sequence","99.14","",""
"03/04/2024 19:00:00 - 03/04/2024 20:00:00","BZN|EE","Without Sequence","74.71","",""
"03/04/2024 20:00:00 - 03/04/2024 21:00:00","BZN|EE","Without Sequence","61.49","",""
"03/04/2024 21:00:00 - 03/04/2024 22:00:00","BZN|EE","Without Sequence","55.33","",""
"03/04/2024 22:00:00 - 03/04/2024 23:00:00","BZN|EE","Without Sequence","54.52","",""
"03/04/2024 23:00:00 - 04/04/2024 00:00:00","BZN|EE","Without Sequence","60.27","",""
"04/04/2024 00:00:00 - 04/04/2024 01:00:00","BZN|EE","Without Sequence","50.17","",""
"04/04/2024 01:00:00 - 04/04/2024 02:00:00","BZN|EE","Without Sequence","51.57","",""
"04/04/2024 02:00:00 - 04/04/2024 03:00:00","BZN|EE","Without Sequence","72.42","",""
"04/04/2024 03:00:00 - 04/04/2024 04:00:00","BZN|EE","Without Sequence","78.50","",""
"04/04/2024 04:00:00 - 04/04/2024 05:00:00","BZN|EE","Without Sequence","112.67","",""
"04/04/2024 05:00:00 - 04/04/2024 06:00:00","BZN|EE","Without Sequence","249.90","",""
"04/04/2024 06:00:00 - 04/04/2024 07:00:00","BZN|EE","Without Sequence","249.96","",""
"04/04/2024 07:00:00 - 04/04/2024 08:00:00","BZN|EE","Without Sequence","79.99","",""
"04/04/2024 08:00:00 - 04/04/2024 09:00:00","BZN|EE","Without Sequence","75.00","",""
"04/04/2024 09:00:00 - 04/04/2024 10:00:00","BZN|EE","Without Sequence","63.06","",""
"04/04/2024 10:00:00 - 04/04/2024 11:00:00","BZN|EE","Without Sequence","59.49","",""
"04/04/2024 11:00:00 - 04/04/2024 12:00:00","BZN|EE","Without Sequence","56.22","",""
"04/04/2024 12:00:00 - 04/04/2024 13:00:00","BZN|EE","Without Sequence","60.06","",""
"04/04/2024 13:00:00 - 04/04/2024 14:00:00","BZN|EE","Without Sequence","74.99","",""
"04/04/2024 14:00:00 - 04/04/2024 15:00:00","BZN|EE","Without Sequence","65.66","",""
"04/04/2024 15:00:00 - 04/04/2024 16:00:00","BZN|EE","Without Sequence","70.08","",""
"04/04/2024 16:00:00 - 04/04/2024 17:00:00","BZN|EE","Without Sequence","97.51","",""
"04/04/2024 17:00:00 - 04/04/2024 18:00:00","BZN|EE","Without Sequence","118.81","",""
"04/04/2024 18:00:00 - 04/04/2024 19:00:00","BZN|EE","Without Sequence","80.58","",""
"04/04/2024 19:00:00 - 04/04/2024 20:00:00","BZN|EE","Without Sequence","72.71","",""
"04/04/2024 20:00:00 - 04/04/2024 21:00:00","BZN|EE","Without Sequence","70.84","",""
"04/04/2024 21:00:00 - 04/04/2024 22:00:00","BZN|EE","Without Sequence","57.67","",""
"04/04/2024 22:00:00 - 04/04/2024 23:00:00","BZN|EE","Without Sequence","46.78","",""
"04/04/2024 23:00:00 - 05/04/2024 00:00:00","BZN|EE","Without Sequence","48.27","",""
"05/04/2024 00:00:00 - 05/04/2024 01:00:00","BZN|EE","Without Sequence","47.52","",""
"05/04/2024 01:00:00 - 05/04/2024 02:00:00","BZN|EE","Without Sequence","46.53","",""
"05/04/2024 02:00:00 - 05/04/2024 03:00:00","BZN|EE","Without Sequence","47.34","",""
"05/04/2024 03:00:00 - 05/04/2024 04:00:00","BZN|EE","Without Sequence","50.02","",""
"05/04/2024 04:00:00 - 05/04/2024 05:00:00","BZN|EE","Without Sequence","74.99","",""
"05/04/2024 05:00:00 - 05/04/2024 06:00:00","BZN|EE","Without Sequence","83.67","",""
"05/04/2024 06:00:00 - 05/04/2024 07:00:00","BZN|EE","Without Sequence","79.70","",""
"05/04/2024 07:00:00 - 05/04/2024 08:00:00","BZN|EE","Without Sequence","66.46","",""
"05/04/2024 08:00:00 - 05/04/2024 09:00:00","BZN|EE","Without Sequence","50.50","",""
"05/04/2024 09:00:00 - 05/04/2024 10:00:00","BZN|EE","Without Sequence","45.54","",""
"05/04/2024 10:00:00 - 05/04/2024 11:00:00","BZN|EE","Without Sequence","44.43","",""
"05/04/2024 11:00:00 - 05/04/2024 12:00:00","BZN|EE","Without Sequence","40.03","",""
"05/04/2024 12:00:00 - 05/04/2024 13:00:00","BZN|EE","Without Sequence","37.07","",""
"05/04/2024 13:00:00 - 05/04/2024 14:00:00","BZN|EE","Without Sequence","31.04","",""
"05/04/2024 14:00:00 - 05/04/2024 15:00:00","BZN|EE","Without Sequence","27.61","",""
"05/04/2024 15:00:00 - 05/04/2024 16:00:00","BZN|EE","Without Sequence","46.75","",""
"05/04/2024 16:00:00 - 05/04/2024 17:00:00","BZN|EE","Without Sequence","108.38","",""
"05/04/2024 17:00:00 - 05/04/2024 18:00:00","BZN|EE","Without Sequence","104.10","",""
"05/04/2024 18:00:00 - 05/04/2024 19:00:00","BZN|EE","Without Sequence","70.06","",""
"05/04/2024 19:00:00 - 05/04/2024 20:00:00","BZN|EE","Without Sequence","53.40","",""
"05/04/2024 20:00:00 - 05/04/2024 21:00:00","BZN|EE","Without Sequence","52.73","",""
"05/04/2024 21:00:00 - 05/04/2024 22:00:00","BZN|EE","Without Sequence","49.62","",""
"05/04/2024 22:00:00 - 05/04/2024 23:00:00","BZN|EE","Without Sequence","42.05","",""
"05/04/2024 23:00:00 - 06/04/2024 00:00:00","BZN|EE","Without Sequence","43.78","",""
"06/04/2024 00:00:00 - 06/04/2024 01:00:00","BZN|EE","Without Sequence","44.00","",""
"06/04/2024 01:00:00 - 06/04/2024 02:00:00","BZN|EE","Without Sequence","44.87","",""
"06/04/2024 02:00:00 - 06/04/2024 03:00:00","BZN|EE","Without Sequence","47.51","",""
"06/04/2024 03:00:00 - 06/04/2024 04:00:00","BZN|EE","Without Sequence","48.25","",""
"06/04/2024 04:00:00 - 06/04/2024 05:00:00","BZN|EE","Without Sequence","49.94","",""
"06/04/2024 05:00:00 - 06/04/2024 06:00:00","BZN|EE","Without Sequence","59.76","",""
"06/04/2024 06:00:00 - 06/04/2024 07:00:00","BZN|EE","Without Sequence","58.71","",""
"06/04/2024 07:00:00 - 06/04/2024 08:00:00","BZN|EE","Without Sequence","48.25","",""
"06/04/2024 08:00:00 - 06/04/2024 09:00:00","BZN|EE","Without Sequence","47.73","",""
"06/04/2024 09:00:00 - 06/04/2024 10:00:00","BZN|EE","Without Sequence","39.99","",""
"06/04/2024 10:00:00 - 06/04/2024 11:00:00","BZN|EE","Without Sequence","39.55","",""
"06/04/2024 11:00:00 - 06/04/2024 12:00:00","BZN|EE","Without Sequence","37.84","",""
"06/04/2024 12:00:00 - 06/04/2024 13:00:00","BZN|EE","Without Sequence","34.92","",""
"06/04/2024 13:00:00 - 06/04/2024 14:00:00","BZN|EE","Without Sequence","39.21","",""
"06/04/2024 14:00:00 - 06/04/2024 15:00:00","BZN|EE","Without Sequence","40.62","",""
"06/04/2024 15:00:00 - 06/04/2024 16:00:00","BZN|EE","Without Sequence","60.09","",""
"06/04/2024 16:00:00 - 06/04/2024 17:00:00","BZN|EE","Without Sequence","95.57","",""
"06/04/2024 17:00:00 - 06/04/2024 18:00:00","BZN|EE","Without Sequence","116.52","",""
"06/04/2024 18:00:00 - 06/04/2024 19:00:00","BZN|EE","Without Sequence","117.87","",""
"06/04/2024 19:00:00 - 06/04/2024 20:00:00","BZN|EE","Without Sequence","111.86","",""
"06/04/2024 20:00:00 - 06/04/2024 21:00:00","BZN|EE","Without Sequence","94.89","",""
"06/04/2024 21:00:00 - 06/04/2024 22:00:00","BZN|EE","Without Sequence","78.92","",""
"06/04/2024 22:00:00 - 06/04/2024 23:00:00","BZN|EE","Without Sequence","11.30","",""
"06/04/2024 23:00:00 - 07/04/2024 00:00:00","BZN|EE","Without Sequence","0.17","",""
"07/04/2024 00:00:00 - 07/04/2024 01:00:00","BZN|EE","Without Sequence","0.16","",""
"07/04/2024 01:00:00 - 07/04/2024 02:00:00","BZN|EE","Without Sequence","0.51","",""
"07/04/2024 02:00:00 - 07/04/2024 03:00:00","BZN|EE","Without Sequence","0.20","",""
"07/04/2024 03:00:00 - 07/04/2024 04:00:00","BZN|EE","Without Sequence","0.16","",""
"07/04/2024 04:00:00 - 07/04/2024 05:00:00","BZN|EE","Without Sequence","0.18","",""
"07/04/2024 05:00:00 - 07/04/2024 06:00:00","BZN|EE","Without Sequence","0.17","",""
"07/04/2024 06:00:00 - 07/04/2024 07:00:00","BZN|EE","Without Sequence","0.20","",""
"07/04/2024 07:00:00 - 07/04/2024 08:00:00","BZN|EE","Without Sequence","0.14","",""
"07/04/2024 08:00:00 - 07/04/2024 09:00:00","BZN|EE","Without Sequence","-0.03","",""
"07/04/2024 09:00:00 - 07/04/2024 10:00:00","BZN|EE","Without Sequence","-2.01","",""
"07/04/2024 10:00:00 - 07/04/2024 11:00:00","BZN|EE","Without Sequence","-0.02","",""
"07/04/2024 11:00:00 - 07/04/2024 12:00:00","BZN|EE","Without Sequence","-6.55","",""
"07/04/2024 12:00:00 - 07/04/2024 13:00:00","BZN|EE","Without Sequence","-10.00","",""
"07/04/2024 13:00:00 - 07/04/2024 14:00:00","BZN|EE","Without Sequence","-5.00","",""
"07/04/2024 14:00:00 - 07/04/2024 15:00:00","BZN|EE","Without Sequence","-0.15","",""
"07/04/2024 15:00:00 - 07/04/2024 16:00:00","BZN|EE","Without Sequence","6.75","",""
"07/04/2024 16:00:00 - 07/04/2024 17:00:00","BZN|EE","Without Sequence","27.72","",""
"07/04/2024 17:00:00 - 07/04/2024 18:00:00","BZN|EE","Without Sequence","29.87","",""
"07/04/2024 18:00:00 - 07/04/2024 19:00:00","BZN|EE","Without Sequence","25.71","",""
"07/04/2024 19:00:00 - 07/04/2024 20:00:00","BZN|EE","Without Sequence","23.62","",""
"07/04/2024 20:00:00 - 07/04/2024 21:00:00","BZN|EE","Without Sequence","4.96","",""
"07/04/2024 21:00:00 - 07/04/2024 22:00:00","BZN|EE","Without Sequence","1.22","",""
"07/04/2024 22:00:00 - 07/04/2024 23:00:00","BZN|EE","Without Sequence","2.87","",""
"07/04/2024 23:00:00 - 08/04/2024 00:00:00","BZN|EE","Without Sequence","2.48","",""
"08/04/2024 00:00:00 - 08/04/2024 01:00:00","BZN|EE","Without Sequence","4.11","",""
"08/04/2024 01:00:00 - 08/04/2024 02:00:00","BZN|EE","Without Sequence","40.01","",""
"08/04/2024 02:00:00 - 08/04/2024 03:00:00","BZN|EE","Without Sequence","24.42","",""
"08/04/2024 03:00:00 - 08/04/2024 04:00:00","BZN|EE","Without Sequence","76.07","",""
"08/04/2024 04:00:00 - 08/04/2024 05:00:00","BZN|EE","Without Sequence","100.20","",""
"08/04/2024 05:00:00 - 08/04/2024 06:00:00","BZN|EE","Without Sequence","117.45","",""
"08/04/2024 06:00:00 - 08/04/2024 07:00:00","BZN|EE","Without Sequence","115.07","",""
"08/04/2024 07:00:00 - 08/04/2024 08:00:00","BZN|EE","Without Sequence","78.05","",""
"08/04/2024 08:00:00 - 08/04/2024 09:00:00","BZN|EE","Without Sequence","47.64","",""
"08/04/2024 09:00:00 - 08/04/2024 10:00:00","BZN|EE","Without Sequence","39.99","",""
"08/04/2024 10:00:00 - 08/04/2024 11:00:00","BZN|EE","Without Sequence","38.97","",""
