"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"27/05/2022 13:00:00 - 27/05/2022 14:00:00","BZN|PL","Without Sequence","121.25","",""
"27/05/2022 14:00:00 - 27/05/2022 15:00:00","BZN|PL","Without Sequence","119.56","",""
"27/05/2022 15:00:00 - 27/05/2022 16:00:00","BZN|PL","Without Sequence","114.03","",""
"27/05/2022 16:00:00 - 27/05/2022 17:00:00","BZN|PL","Without Sequence","119.45","",""
"27/05/2022 17:00:00 - 27/05/2022 18:00:00","BZN|PL","Without Sequence","129.32","",""
"27/05/2022 18:00:00 - 27/05/2022 19:00:00","BZN|PL","Without Sequence","133.07","",""
"27/05/2022 19:00:00 - 27/05/2022 20:00:00","BZN|PL","Without Sequence","129.24","",""
"27/05/2022 20:00:00 - 27/05/2022 21:00:00","BZN|PL","Without Sequence","133.86","",""
"27/05/2022 21:00:00 - 27/05/2022 22:00:00","BZN|PL","Without Sequence","99.87","",""
"27/05/2022 22:00:00 - 27/05/2022 23:00:00","BZN|PL","Without Sequence","97.67","",""
"27/05/2022 23:00:00 - 28/05/2022 00:00:00","BZN|PL","Without Sequence","91.39","",""
"28/05/2022 00:00:00 - 28/05/2022 01:00:00","BZN|PL","Without Sequence","89.45","",""
"28/05/2022 01:00:00 - 28/05/2022 02:00:00","BZN|PL","Without Sequence","89.24","",""
"28/05/2022 02:00:00 - 28/05/2022 03:00:00","BZN|PL","Without Sequence","88.21","",""
"28/05/2022 03:00:00 - 28/05/2022 04:00:00","BZN|PL","Without Sequence","84.88","",""
"28/05/2022 04:00:00 - 28/05/2022 05:00:00","BZN|PL","Without Sequence","86.82","",""
"28/05/2022 05:00:00 - 28/05/2022 06:00:00","BZN|PL","Without Sequence","88.00","",""
"28/05/2022 06:00:00 - 28/05/2022 07:00:00","BZN|PL","Without Sequence","87.36","",""
"28/05/2022 07:00:00 - 28/05/2022 08:00:00","BZN|PL","Without Sequence","92.45","",""
"28/05/2022 08:00:00 - 28/05/2022 09:00:00","BZN|PL","Without Sequence","98.96","",""
"28/05/2022 09:00:00 - 28/05/2022 10:00:00","BZN|PL","Without Sequence","99.94","",""
"28/05/2022 10:00:00 - 28/05/2022 11:00:00","BZN|PL","Without Sequence","90.78","",""
"28/05/2022 11:00:00 - 28/05/2022 12:00:00","BZN|PL","Without Sequence","88.08","",""
"28/05/2022 12:00:00 - 28/05/2022 13:00:00","BZN|PL","Without Sequence","81.93","",""
"28/05/2022 13:00:00 - 28/05/2022 14:00:00","BZN|PL","Without Sequence","89.74","",""
"28/05/2022 14:00:00 - 28/05/2022 15:00:00","BZN|PL","Without Sequence","92.41","",""
"28/05/2022 15:00:00 - 28/05/2022 16:00:00","BZN|PL","Without Sequence","88.02","",""
"28/05/2022 16:00:00 - 28/05/2022 17:00:00","BZN|PL","Without Sequence","90.92","",""
"28/05/2022 17:00:00 - 28/05/2022 18:00:00","BZN|PL","Without Sequence","139.90","",""
"28/05/2022 18:00:00 - 28/05/2022 19:00:00","BZN|PL","Without Sequence","154.73","",""
"28/05/2022 19:00:00 - 28/05/2022 20:00:00","BZN|PL","Without Sequence","164.37","",""
"28/05/2022 20:00:00 - 28/05/2022 21:00:00","BZN|PL","Without Sequence","151.23","",""
"28/05/2022 21:00:00 - 28/05/2022 22:00:00","BZN|PL","Without Sequence","135.82","",""
"28/05/2022 22:00:00 - 28/05/2022 23:00:00","BZN|PL","Without Sequence","129.07","",""
"28/05/2022 23:00:00 - 29/05/2022 00:00:00","BZN|PL","Without Sequence","116.95","",""
"29/05/2022 00:00:00 - 29/05/2022 01:00:00","BZN|PL","Without Sequence","116.97","",""
"29/05/2022 01:00:00 - 29/05/2022 02:00:00","BZN|PL","Without Sequence","117.41","",""
"29/05/2022 02:00:00 - 29/05/2022 03:00:00","BZN|PL","Without Sequence","115.23","",""
"29/05/2022 03:00:00 - 29/05/2022 04:00:00","BZN|PL","Without Sequence","114.90","",""
"29/05/2022 04:00:00 - 29/05/2022 05:00:00","BZN|PL","Without Sequence","116.82","",""
"29/05/2022 05:00:00 - 29/05/2022 06:00:00","BZN|PL","Without Sequence","117.01","",""
"29/05/2022 06:00:00 - 29/05/2022 07:00:00","BZN|PL","Without Sequence","129.54","",""
"29/05/2022 07:00:00 - 29/05/2022 08:00:00","BZN|PL","Without Sequence","115.84","",""
"29/05/2022 08:00:00 - 29/05/2022 09:00:00","BZN|PL","Without Sequence","107.30","",""
"29/05/2022 09:00:00 - 29/05/2022 10:00:00","BZN|PL","Without Sequence","106.67","",""
"29/05/2022 10:00:00 - 29/05/2022 11:00:00","BZN|PL","Without Sequence","88.28","",""
"29/05/2022 11:00:00 - 29/05/2022 12:00:00","BZN|PL","Without Sequence","91.13","",""
"29/05/2022 12:00:00 - 29/05/2022 13:00:00","BZN|PL","Without Sequence","108.85","",""
"29/05/2022 13:00:00 - 29/05/2022 14:00:00","BZN|PL","Without Sequence","100.58","",""
"29/05/2022 14:00:00 - 29/05/2022 15:00:00","BZN|PL","Without Sequence","115.59","",""
"29/05/2022 15:00:00 - 29/05/2022 16:00:00","BZN|PL","Without Sequence","117.99","",""
"29/05/2022 16:00:00 - 29/05/2022 17:00:00","BZN|PL","Without Sequence","148.58","",""
"29/05/2022 17:00:00 - 29/05/2022 18:00:00","BZN|PL","Without Sequence","201.38","",""
"29/05/2022 18:00:00 - 29/05/2022 19:00:00","BZN|PL","Without Sequence","214.94","",""
"29/05/2022 19:00:00 - 29/05/2022 20:00:00","BZN|PL","Without Sequence","224.97","",""
"29/05/2022 20:00:00 - 29/05/2022 21:00:00","BZN|PL","Without Sequence","217.29","",""
"29/05/2022 21:00:00 - 29/05/2022 22:00:00","BZN|PL","Without Sequence","150.06","",""
"29/05/2022 22:00:00 - 29/05/2022 23:00:00","BZN|PL","Without Sequence","135.23","",""
"29/05/2022 23:00:00 - 30/05/2022 00:00:00","BZN|PL","Without Sequence","126.44","",""
"30/05/2022 00:00:00 - 30/05/2022 01:00:00","BZN|PL","Without Sequence","124.63","",""
"30/05/2022 01:00:00 - 30/05/2022 02:00:00","BZN|PL","Without Sequence","131.26","",""
"30/05/2022 02:00:00 - 30/05/2022 03:00:00","BZN|PL","Without Sequence","135.62","",""
"30/05/2022 03:00:00 - 30/05/2022 04:00:00","BZN|PL","Without Sequence","150.70","",""
"30/05/2022 04:00:00 - 30/05/2022 05:00:00","BZN|PL","Without Sequence","185.79","",""
"30/05/2022 05:00:00 - 30/05/2022 06:00:00","BZN|PL","Without Sequence","230.36","",""
"30/05/2022 06:00:00 - 30/05/2022 07:00:00","BZN|PL","Without Sequence","239.76","",""
"30/05/2022 07:00:00 - 30/05/2022 08:00:00","BZN|PL","Without Sequence","228.95","",""
"30/05/2022 08:00:00 - 30/05/2022 09:00:00","BZN|PL","Without Sequence","167.12","",""
"30/05/2022 09:00:00 - 30/05/2022 10:00:00","BZN|PL","Without Sequence","151.34","",""
"30/05/2022 10:00:00 - 30/05/2022 11:00:00","BZN|PL","Without Sequence","147.07","",""
"30/05/2022 11:00:00 - 30/05/2022 12:00:00","BZN|PL","Without Sequence","147.93","",""
"30/05/2022 12:00:00 - 30/05/2022 13:00:00","BZN|PL","Without Sequence","143.37","",""
"30/05/2022 13:00:00 - 30/05/2022 14:00:00","BZN|PL","Without Sequence","144.48","",""
"30/05/2022 14:00:00 - 30/05/2022 15:00:00","BZN|PL","Without Sequence","150.67","",""
"30/05/2022 15:00:00 - 30/05/2022 16:00:00","BZN|PL","Without Sequence","174.70","",""
"30/05/2022 16:00:00 - 30/05/2022 17:00:00","BZN|PL","Without Sequence","229.36","",""
"30/05/2022 17:00:00 - 30/05/2022 18:00:00","BZN|PL","Without Sequence","262.44","",""
"30/05/2022 18:00:00 - 30/05/2022 19:00:00","BZN|PL","Without Sequence","287.92","",""
"30/05/2022 19:00:00 - 30/05/2022 20:00:00","BZN|PL","Without Sequence","266.46","",""
"30/05/2022 20:00:00 - 30/05/2022 21:00:00","BZN|PL","Without Sequence","236.79","",""
"30/05/2022 21:00:00 - 30/05/2022 22:00:00","BZN|PL","Without Sequence","163.95","",""
"30/05/2022 22:00:00 - 30/05/2022 23:00:00","BZN|PL","Without Sequence","174.76","",""
"30/05/2022 23:00:00 - 31/05/2022 00:00:00","BZN|PL","Without Sequence","181.76","",""
"31/05/2022 00:00:00 - 31/05/2022 01:00:00","BZN|PL","Without Sequence","179.62","",""
"31/05/2022 01:00:00 - 31/05/2022 02:00:00","BZN|PL","Without Sequence","177.02","",""
"31/05/2022 02:00:00 - 31/05/2022 03:00:00","BZN|PL","Without Sequence","180.01","",""
"31/05/2022 03:00:00 - 31/05/2022 04:00:00","BZN|PL","Without Sequence","158.20","",""
"31/05/2022 04:00:00 - 31/05/2022 05:00:00","BZN|PL","Without Sequence","186.77","",""
"31/05/2022 05:00:00 - 31/05/2022 06:00:00","BZN|PL","Without Sequence","181.98","",""
"31/05/2022 06:00:00 - 31/05/2022 07:00:00","BZN|PL","Without Sequence","168.21","",""
"31/05/2022 07:00:00 - 31/05/2022 08:00:00","BZN|PL","Without Sequence","134.38","",""
"31/05/2022 08:00:00 - 31/05/2022 09:00:00","BZN|PL","Without Sequence","129.78","",""
"31/05/2022 09:00:00 - 31/05/2022 10:00:00","BZN|PL","Without Sequence","128.90","",""
"31/05/2022 10:00:00 - 31/05/2022 11:00:00","BZN|PL","Without Sequence","129.80","",""
"31/05/2022 11:00:00 - 31/05/2022 12:00:00","BZN|PL","Without Sequence","129.77","",""
"31/05/2022 12:00:00 - 31/05/2022 13:00:00","BZN|PL","Without Sequence","129.81","",""
"31/05/2022 13:00:00 - 31/05/2022 14:00:00","BZN|PL","Without Sequence","131.54","",""
"31/05/2022 14:00:00 - 31/05/2022 15:00:00","BZN|PL","Without Sequence","153.42","",""
"31/05/2022 15:00:00 - 31/05/2022 16:00:00","BZN|PL","Without Sequence","183.50","",""
"31/05/2022 16:00:00 - 31/05/2022 17:00:00","BZN|PL","Without Sequence","227.06","",""
"31/05/2022 17:00:00 - 31/05/2022 18:00:00","BZN|PL","Without Sequence","255.02","",""
"31/05/2022 18:00:00 - 31/05/2022 19:00:00","BZN|PL","Without Sequence","258.67","",""
"31/05/2022 19:00:00 - 31/05/2022 20:00:00","BZN|PL","Without Sequence","229.74","",""
"31/05/2022 20:00:00 - 31/05/2022 21:00:00","BZN|PL","Without Sequence","210.52","",""
"31/05/2022 21:00:00 - 31/05/2022 22:00:00","BZN|PL","Without Sequence","155.11","",""
"31/05/2022 22:00:00 - 31/05/2022 23:00:00","BZN|PL","Without Sequence","194.82","",""
"31/05/2022 23:00:00 - 01/06/2022 00:00:00","BZN|PL","Without Sequence","169.92","",""
"01/06/2022 00:00:00 - 01/06/2022 01:00:00","BZN|PL","Without Sequence","168.01","",""
"01/06/2022 01:00:00 - 01/06/2022 02:00:00","BZN|PL","Without Sequence","169.16","",""
"01/06/2022 02:00:00 - 01/06/2022 03:00:00","BZN|PL","Without Sequence","167.29","",""
"01/06/2022 03:00:00 - 01/06/2022 04:00:00","BZN|PL","Without Sequence","181.41","",""
"01/06/2022 04:00:00 - 01/06/2022 05:00:00","BZN|PL","Without Sequence","185.64","",""
"01/06/2022 05:00:00 - 01/06/2022 06:00:00","BZN|PL","Without Sequence","192.35","",""
"01/06/2022 06:00:00 - 01/06/2022 07:00:00","BZN|PL","Without Sequence","227.28","",""
"01/06/2022 07:00:00 - 01/06/2022 08:00:00","BZN|PL","Without Sequence","226.85","",""
"01/06/2022 08:00:00 - 01/06/2022 09:00:00","BZN|PL","Without Sequence","170.80","",""
"01/06/2022 09:00:00 - 01/06/2022 10:00:00","BZN|PL","Without Sequence","159.67","",""
"01/06/2022 10:00:00 - 01/06/2022 11:00:00","BZN|PL","Without Sequence","144.25","",""
"01/06/2022 11:00:00 - 01/06/2022 12:00:00","BZN|PL","Without Sequence","131.03","",""
"01/06/2022 12:00:00 - 01/06/2022 13:00:00","BZN|PL","Without Sequence","123.19","",""
"01/06/2022 13:00:00 - 01/06/2022 14:00:00","BZN|PL","Without Sequence","124.32","",""
"01/06/2022 14:00:00 - 01/06/2022 15:00:00","BZN|PL","Without Sequence","131.12","",""
"01/06/2022 15:00:00 - 01/06/2022 16:00:00","BZN|PL","Without Sequence","164.07","",""
"01/06/2022 16:00:00 - 01/06/2022 17:00:00","BZN|PL","Without Sequence","185.73","",""
"01/06/2022 17:00:00 - 01/06/2022 18:00:00","BZN|PL","Without Sequence","215.38","",""
"01/06/2022 18:00:00 - 01/06/2022 19:00:00","BZN|PL","Without Sequence","257.71","",""
"01/06/2022 19:00:00 - 01/06/2022 20:00:00","BZN|PL","Without Sequence","248.05","",""
"01/06/2022 20:00:00 - 01/06/2022 21:00:00","BZN|PL","Without Sequence","218.55","",""
"01/06/2022 21:00:00 - 01/06/2022 22:00:00","BZN|PL","Without Sequence","190.18","",""
"01/06/2022 22:00:00 - 01/06/2022 23:00:00","BZN|PL","Without Sequence","191.00","",""
"01/06/2022 23:00:00 - 02/06/2022 00:00:00","BZN|PL","Without Sequence","175.04","",""
"02/06/2022 00:00:00 - 02/06/2022 01:00:00","BZN|PL","Without Sequence","169.33","",""
"02/06/2022 01:00:00 - 02/06/2022 02:00:00","BZN|PL","Without Sequence","161.96","",""
"02/06/2022 02:00:00 - 02/06/2022 03:00:00","BZN|PL","Without Sequence","165.05","",""
"02/06/2022 03:00:00 - 02/06/2022 04:00:00","BZN|PL","Without Sequence","171.70","",""
"02/06/2022 04:00:00 - 02/06/2022 05:00:00","BZN|PL","Without Sequence","191.96","",""
"02/06/2022 05:00:00 - 02/06/2022 06:00:00","BZN|PL","Without Sequence","188.38","",""
"02/06/2022 06:00:00 - 02/06/2022 07:00:00","BZN|PL","Without Sequence","180.97","",""
"02/06/2022 07:00:00 - 02/06/2022 08:00:00","BZN|PL","Without Sequence","156.13","",""
"02/06/2022 08:00:00 - 02/06/2022 09:00:00","BZN|PL","Without Sequence","122.26","",""
"02/06/2022 09:00:00 - 02/06/2022 10:00:00","BZN|PL","Without Sequence","112.30","",""
"02/06/2022 10:00:00 - 02/06/2022 11:00:00","BZN|PL","Without Sequence","115.60","",""
"02/06/2022 11:00:00 - 02/06/2022 12:00:00","BZN|PL","Without Sequence","104.63","",""
"02/06/2022 12:00:00 - 02/06/2022 13:00:00","BZN|PL","Without Sequence","105.78","",""
"02/06/2022 13:00:00 - 02/06/2022 14:00:00","BZN|PL","Without Sequence","116.11","",""
"02/06/2022 14:00:00 - 02/06/2022 15:00:00","BZN|PL","Without Sequence","130.62","",""
"02/06/2022 15:00:00 - 02/06/2022 16:00:00","BZN|PL","Without Sequence","136.00","",""
"02/06/2022 16:00:00 - 02/06/2022 17:00:00","BZN|PL","Without Sequence","175.20","",""
"02/06/2022 17:00:00 - 02/06/2022 18:00:00","BZN|PL","Without Sequence","229.75","",""
"02/06/2022 18:00:00 - 02/06/2022 19:00:00","BZN|PL","Without Sequence","238.97","",""
"02/06/2022 19:00:00 - 02/06/2022 20:00:00","BZN|PL","Without Sequence","228.94","",""
"02/06/2022 20:00:00 - 02/06/2022 21:00:00","BZN|PL","Without Sequence","229.51","",""
"02/06/2022 21:00:00 - 02/06/2022 22:00:00","BZN|PL","Without Sequence","200.89","",""
"02/06/2022 22:00:00 - 02/06/2022 23:00:00","BZN|PL","Without Sequence","177.61","",""
"02/06/2022 23:00:00 - 03/06/2022 00:00:00","BZN|PL","Without Sequence","163.13","",""
"03/06/2022 00:00:00 - 03/06/2022 01:00:00","BZN|PL","Without Sequence","157.41","",""
"03/06/2022 01:00:00 - 03/06/2022 02:00:00","BZN|PL","Without Sequence","159.62","",""
"03/06/2022 02:00:00 - 03/06/2022 03:00:00","BZN|PL","Without Sequence","161.70","",""
"03/06/2022 03:00:00 - 03/06/2022 04:00:00","BZN|PL","Without Sequence","169.94","",""
"03/06/2022 04:00:00 - 03/06/2022 05:00:00","BZN|PL","Without Sequence","209.83","",""
"03/06/2022 05:00:00 - 03/06/2022 06:00:00","BZN|PL","Without Sequence","207.41","",""
"03/06/2022 06:00:00 - 03/06/2022 07:00:00","BZN|PL","Without Sequence","193.26","",""
"03/06/2022 07:00:00 - 03/06/2022 08:00:00","BZN|PL","Without Sequence","137.54","",""
"03/06/2022 08:00:00 - 03/06/2022 09:00:00","BZN|PL","Without Sequence","130.63","",""
"03/06/2022 09:00:00 - 03/06/2022 10:00:00","BZN|PL","Without Sequence","130.68","",""
"03/06/2022 10:00:00 - 03/06/2022 11:00:00","BZN|PL","Without Sequence","128.86","",""
"03/06/2022 11:00:00 - 03/06/2022 12:00:00","BZN|PL","Without Sequence","124.83","",""
"03/06/2022 12:00:00 - 03/06/2022 13:00:00","BZN|PL","Without Sequence","126.26","",""
"03/06/2022 13:00:00 - 03/06/2022 14:00:00","BZN|PL","Without Sequence","129.72","",""
"03/06/2022 14:00:00 - 03/06/2022 15:00:00","BZN|PL","Without Sequence","143.02","",""
"03/06/2022 15:00:00 - 03/06/2022 16:00:00","BZN|PL","Without Sequence","175.55","",""
"03/06/2022 16:00:00 - 03/06/2022 17:00:00","BZN|PL","Without Sequence","216.31","",""
"03/06/2022 17:00:00 - 03/06/2022 18:00:00","BZN|PL","Without Sequence","226.57","",""
"03/06/2022 18:00:00 - 03/06/2022 19:00:00","BZN|PL","Without Sequence","239.16","",""
"03/06/2022 19:00:00 - 03/06/2022 20:00:00","BZN|PL","Without Sequence","216.05","",""
"03/06/2022 20:00:00 - 03/06/2022 21:00:00","BZN|PL","Without Sequence","218.15","",""
"03/06/2022 21:00:00 - 03/06/2022 22:00:00","BZN|PL","Without Sequence","185.03","",""
"03/06/2022 22:00:00 - 03/06/2022 23:00:00","BZN|PL","Without Sequence","175.81","",""
"03/06/2022 23:00:00 - 04/06/2022 00:00:00","BZN|PL","Without Sequence","167.97","",""
"04/06/2022 00:00:00 - 04/06/2022 01:00:00","BZN|PL","Without Sequence","166.92","",""
"04/06/2022 01:00:00 - 04/06/2022 02:00:00","BZN|PL","Without Sequence","157.05","",""
"04/06/2022 02:00:00 - 04/06/2022 03:00:00","BZN|PL","Without Sequence","155.50","",""
"04/06/2022 03:00:00 - 04/06/2022 04:00:00","BZN|PL","Without Sequence","156.01","",""
"04/06/2022 04:00:00 - 04/06/2022 05:00:00","BZN|PL","Without Sequence","159.80","",""
"04/06/2022 05:00:00 - 04/06/2022 06:00:00","BZN|PL","Without Sequence","169.86","",""
"04/06/2022 06:00:00 - 04/06/2022 07:00:00","BZN|PL","Without Sequence","180.00","",""
"04/06/2022 07:00:00 - 04/06/2022 08:00:00","BZN|PL","Without Sequence","190.57","",""
"04/06/2022 08:00:00 - 04/06/2022 09:00:00","BZN|PL","Without Sequence","187.52","",""
"04/06/2022 09:00:00 - 04/06/2022 10:00:00","BZN|PL","Without Sequence","183.97","",""
"04/06/2022 10:00:00 - 04/06/2022 11:00:00","BZN|PL","Without Sequence","168.40","",""
"04/06/2022 11:00:00 - 04/06/2022 12:00:00","BZN|PL","Without Sequence","159.79","",""
"04/06/2022 12:00:00 - 04/06/2022 13:00:00","BZN|PL","Without Sequence","147.04","",""
"04/06/2022 13:00:00 - 04/06/2022 14:00:00","BZN|PL","Without Sequence","147.02","",""
"04/06/2022 14:00:00 - 04/06/2022 15:00:00","BZN|PL","Without Sequence","148.14","",""
"04/06/2022 15:00:00 - 04/06/2022 16:00:00","BZN|PL","Without Sequence","165.01","",""
"04/06/2022 16:00:00 - 04/06/2022 17:00:00","BZN|PL","Without Sequence","189.93","",""
"04/06/2022 17:00:00 - 04/06/2022 18:00:00","BZN|PL","Without Sequence","203.09","",""
"04/06/2022 18:00:00 - 04/06/2022 19:00:00","BZN|PL","Without Sequence","209.24","",""
"04/06/2022 19:00:00 - 04/06/2022 20:00:00","BZN|PL","Without Sequence","198.98","",""
"04/06/2022 20:00:00 - 04/06/2022 21:00:00","BZN|PL","Without Sequence","199.06","",""
"04/06/2022 21:00:00 - 04/06/2022 22:00:00","BZN|PL","Without Sequence","179.36","",""
"04/06/2022 22:00:00 - 04/06/2022 23:00:00","BZN|PL","Without Sequence","156.85","",""
"04/06/2022 23:00:00 - 05/06/2022 00:00:00","BZN|PL","Without Sequence","137.28","",""
"05/06/2022 00:00:00 - 05/06/2022 01:00:00","BZN|PL","Without Sequence","138.52","",""
"05/06/2022 01:00:00 - 05/06/2022 02:00:00","BZN|PL","Without Sequence","135.51","",""
"05/06/2022 02:00:00 - 05/06/2022 03:00:00","BZN|PL","Without Sequence","136.04","",""
"05/06/2022 03:00:00 - 05/06/2022 04:00:00","BZN|PL","Without Sequence","128.04","",""
"05/06/2022 04:00:00 - 05/06/2022 05:00:00","BZN|PL","Without Sequence","127.27","",""
"05/06/2022 05:00:00 - 05/06/2022 06:00:00","BZN|PL","Without Sequence","133.65","",""
"05/06/2022 06:00:00 - 05/06/2022 07:00:00","BZN|PL","Without Sequence","123.74","",""
"05/06/2022 07:00:00 - 05/06/2022 08:00:00","BZN|PL","Without Sequence","105.51","",""
"05/06/2022 08:00:00 - 05/06/2022 09:00:00","BZN|PL","Without Sequence","88.16","",""
"05/06/2022 09:00:00 - 05/06/2022 10:00:00","BZN|PL","Without Sequence","87.08","",""
"05/06/2022 10:00:00 - 05/06/2022 11:00:00","BZN|PL","Without Sequence","90.96","",""
"05/06/2022 11:00:00 - 05/06/2022 12:00:00","BZN|PL","Without Sequence","92.01","",""
"05/06/2022 12:00:00 - 05/06/2022 13:00:00","BZN|PL","Without Sequence","90.91","",""
"05/06/2022 13:00:00 - 05/06/2022 14:00:00","BZN|PL","Without Sequence","90.77","",""
"05/06/2022 14:00:00 - 05/06/2022 15:00:00","BZN|PL","Without Sequence","90.93","",""
"05/06/2022 15:00:00 - 05/06/2022 16:00:00","BZN|PL","Without Sequence","122.84","",""
"05/06/2022 16:00:00 - 05/06/2022 17:00:00","BZN|PL","Without Sequence","163.03","",""
"05/06/2022 17:00:00 - 05/06/2022 18:00:00","BZN|PL","Without Sequence","176.20","",""
"05/06/2022 18:00:00 - 05/06/2022 19:00:00","BZN|PL","Without Sequence","198.12","",""
"05/06/2022 19:00:00 - 05/06/2022 20:00:00","BZN|PL","Without Sequence","195.06","",""
"05/06/2022 20:00:00 - 05/06/2022 21:00:00","BZN|PL","Without Sequence","169.22","",""
"05/06/2022 21:00:00 - 05/06/2022 22:00:00","BZN|PL","Without Sequence","137.74","",""
"05/06/2022 22:00:00 - 05/06/2022 23:00:00","BZN|PL","Without Sequence","113.98","",""
"05/06/2022 23:00:00 - 06/06/2022 00:00:00","BZN|PL","Without Sequence","100.92","",""
"06/06/2022 00:00:00 - 06/06/2022 01:00:00","BZN|PL","Without Sequence","91.80","",""
"06/06/2022 01:00:00 - 06/06/2022 02:00:00","BZN|PL","Without Sequence","90.91","",""
"06/06/2022 02:00:00 - 06/06/2022 03:00:00","BZN|PL","Without Sequence","90.87","",""
"06/06/2022 03:00:00 - 06/06/2022 04:00:00","BZN|PL","Without Sequence","90.89","",""
"06/06/2022 04:00:00 - 06/06/2022 05:00:00","BZN|PL","Without Sequence","128.84","",""
"06/06/2022 05:00:00 - 06/06/2022 06:00:00","BZN|PL","Without Sequence","133.84","",""
"06/06/2022 06:00:00 - 06/06/2022 07:00:00","BZN|PL","Without Sequence","152.44","",""
"06/06/2022 07:00:00 - 06/06/2022 08:00:00","BZN|PL","Without Sequence","133.69","",""
"06/06/2022 08:00:00 - 06/06/2022 09:00:00","BZN|PL","Without Sequence","125.21","",""
"06/06/2022 09:00:00 - 06/06/2022 10:00:00","BZN|PL","Without Sequence","121.32","",""
"06/06/2022 10:00:00 - 06/06/2022 11:00:00","BZN|PL","Without Sequence","121.32","",""
"06/06/2022 11:00:00 - 06/06/2022 12:00:00","BZN|PL","Without Sequence","125.18","",""
"06/06/2022 12:00:00 - 06/06/2022 13:00:00","BZN|PL","Without Sequence","133.69","",""
"06/06/2022 13:00:00 - 06/06/2022 14:00:00","BZN|PL","Without Sequence","132.93","",""
"06/06/2022 14:00:00 - 06/06/2022 15:00:00","BZN|PL","Without Sequence","140.16","",""
"06/06/2022 15:00:00 - 06/06/2022 16:00:00","BZN|PL","Without Sequence","185.15","",""
"06/06/2022 16:00:00 - 06/06/2022 17:00:00","BZN|PL","Without Sequence","229.33","",""
"06/06/2022 17:00:00 - 06/06/2022 18:00:00","BZN|PL","Without Sequence","245.09","",""
"06/06/2022 18:00:00 - 06/06/2022 19:00:00","BZN|PL","Without Sequence","245.08","",""
"06/06/2022 19:00:00 - 06/06/2022 20:00:00","BZN|PL","Without Sequence","239.47","",""
"06/06/2022 20:00:00 - 06/06/2022 21:00:00","BZN|PL","Without Sequence","226.95","",""
"06/06/2022 21:00:00 - 06/06/2022 22:00:00","BZN|PL","Without Sequence","189.70","",""
"06/06/2022 22:00:00 - 06/06/2022 23:00:00","BZN|PL","Without Sequence","166.30","",""
"06/06/2022 23:00:00 - 07/06/2022 00:00:00","BZN|PL","Without Sequence","155.15","",""
"07/06/2022 00:00:00 - 07/06/2022 01:00:00","BZN|PL","Without Sequence","150.61","",""
"07/06/2022 01:00:00 - 07/06/2022 02:00:00","BZN|PL","Without Sequence","145.72","",""
"07/06/2022 02:00:00 - 07/06/2022 03:00:00","BZN|PL","Without Sequence","146.88","",""
"07/06/2022 03:00:00 - 07/06/2022 04:00:00","BZN|PL","Without Sequence","154.54","",""
"07/06/2022 04:00:00 - 07/06/2022 05:00:00","BZN|PL","Without Sequence","215.59","",""
"07/06/2022 05:00:00 - 07/06/2022 06:00:00","BZN|PL","Without Sequence","242.55","",""
"07/06/2022 06:00:00 - 07/06/2022 07:00:00","BZN|PL","Without Sequence","240.00","",""
"07/06/2022 07:00:00 - 07/06/2022 08:00:00","BZN|PL","Without Sequence","230.63","",""
"07/06/2022 08:00:00 - 07/06/2022 09:00:00","BZN|PL","Without Sequence","200.02","",""
"07/06/2022 09:00:00 - 07/06/2022 10:00:00","BZN|PL","Without Sequence","198.87","",""
"07/06/2022 10:00:00 - 07/06/2022 11:00:00","BZN|PL","Without Sequence","212.48","",""
"07/06/2022 11:00:00 - 07/06/2022 12:00:00","BZN|PL","Without Sequence","194.73","",""
"07/06/2022 12:00:00 - 07/06/2022 13:00:00","BZN|PL","Without Sequence","202.23","",""
"07/06/2022 13:00:00 - 07/06/2022 14:00:00","BZN|PL","Without Sequence","206.53","",""
"07/06/2022 14:00:00 - 07/06/2022 15:00:00","BZN|PL","Without Sequence","220.00","",""
"07/06/2022 15:00:00 - 07/06/2022 16:00:00","BZN|PL","Without Sequence","236.10","",""
"07/06/2022 16:00:00 - 07/06/2022 17:00:00","BZN|PL","Without Sequence","238.68","",""
"07/06/2022 17:00:00 - 07/06/2022 18:00:00","BZN|PL","Without Sequence","239.82","",""
"07/06/2022 18:00:00 - 07/06/2022 19:00:00","BZN|PL","Without Sequence","239.00","",""
"07/06/2022 19:00:00 - 07/06/2022 20:00:00","BZN|PL","Without Sequence","228.81","",""
"07/06/2022 20:00:00 - 07/06/2022 21:00:00","BZN|PL","Without Sequence","220.26","",""
"07/06/2022 21:00:00 - 07/06/2022 22:00:00","BZN|PL","Without Sequence","210.97","",""
"07/06/2022 22:00:00 - 07/06/2022 23:00:00","BZN|PL","Without Sequence","185.05","",""
"07/06/2022 23:00:00 - 08/06/2022 00:00:00","BZN|PL","Without Sequence","168.95","",""
"08/06/2022 00:00:00 - 08/06/2022 01:00:00","BZN|PL","Without Sequence","165.10","",""
"08/06/2022 01:00:00 - 08/06/2022 02:00:00","BZN|PL","Without Sequence","162.96","",""
"08/06/2022 02:00:00 - 08/06/2022 03:00:00","BZN|PL","Without Sequence","164.92","",""
