"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"27/05/2021 02:00:00 - 27/05/2021 03:00:00","BZN|SE4","Without Sequence","39.09","",""
"27/05/2021 03:00:00 - 27/05/2021 04:00:00","BZN|SE4","Without Sequence","58.44","",""
"27/05/2021 04:00:00 - 27/05/2021 05:00:00","BZN|SE4","Without Sequence","77.00","",""
"27/05/2021 05:00:00 - 27/05/2021 06:00:00","BZN|SE4","Without Sequence","84.47","",""
"27/05/2021 06:00:00 - 27/05/2021 07:00:00","BZN|SE4","Without Sequence","86.45","",""
"27/05/2021 07:00:00 - 27/05/2021 08:00:00","BZN|SE4","Without Sequence","79.79","",""
"27/05/2021 08:00:00 - 27/05/2021 09:00:00","BZN|SE4","Without Sequence","79.13","",""
"27/05/2021 09:00:00 - 27/05/2021 10:00:00","BZN|SE4","Without Sequence","78.07","",""
"27/05/2021 10:00:00 - 27/05/2021 11:00:00","BZN|SE4","Without Sequence","75.09","",""
"27/05/2021 11:00:00 - 27/05/2021 12:00:00","BZN|SE4","Without Sequence","66.92","",""
"27/05/2021 12:00:00 - 27/05/2021 13:00:00","BZN|SE4","Without Sequence","60.77","",""
"27/05/2021 13:00:00 - 27/05/2021 14:00:00","BZN|SE4","Without Sequence","60.45","",""
"27/05/2021 14:00:00 - 27/05/2021 15:00:00","BZN|SE4","Without Sequence","60.91","",""
"27/05/2021 15:00:00 - 27/05/2021 16:00:00","BZN|SE4","Without Sequence","69.62","",""
"27/05/2021 16:00:00 - 27/05/2021 17:00:00","BZN|SE4","Without Sequence","79.96","",""
"27/05/2021 17:00:00 - 27/05/2021 18:00:00","BZN|SE4","Without Sequence","85.99","",""
"27/05/2021 18:00:00 - 27/05/2021 19:00:00","BZN|SE4","Without Sequence","88.87","",""
"27/05/2021 19:00:00 - 27/05/2021 20:00:00","BZN|SE4","Without Sequence","85.91","",""
"27/05/2021 20:00:00 - 27/05/2021 21:00:00","BZN|SE4","Without Sequence","84.04","",""
"27/05/2021 21:00:00 - 27/05/2021 22:00:00","BZN|SE4","Without Sequence","77.80","",""
"27/05/2021 22:00:00 - 27/05/2021 23:00:00","BZN|SE4","Without Sequence","69.63","",""
"27/05/2021 23:00:00 - 28/05/2021 00:00:00","BZN|SE4","Without Sequence","61.49","",""
"28/05/2021 00:00:00 - 28/05/2021 01:00:00","BZN|SE4","Without Sequence","55.05","",""
"28/05/2021 01:00:00 - 28/05/2021 02:00:00","BZN|SE4","Without Sequence","52.01","",""
"28/05/2021 02:00:00 - 28/05/2021 03:00:00","BZN|SE4","Without Sequence","53.07","",""
"28/05/2021 03:00:00 - 28/05/2021 04:00:00","BZN|SE4","Without Sequence","65.20","",""
"28/05/2021 04:00:00 - 28/05/2021 05:00:00","BZN|SE4","Without Sequence","80.51","",""
"28/05/2021 05:00:00 - 28/05/2021 06:00:00","BZN|SE4","Without Sequence","93.01","",""
"28/05/2021 06:00:00 - 28/05/2021 07:00:00","BZN|SE4","Without Sequence","92.42","",""
"28/05/2021 07:00:00 - 28/05/2021 08:00:00","BZN|SE4","Without Sequence","84.38","",""
"28/05/2021 08:00:00 - 28/05/2021 09:00:00","BZN|SE4","Without Sequence","80.09","",""
"28/05/2021 09:00:00 - 28/05/2021 10:00:00","BZN|SE4","Without Sequence","79.03","",""
"28/05/2021 10:00:00 - 28/05/2021 11:00:00","BZN|SE4","Without Sequence","73.29","",""
"28/05/2021 11:00:00 - 28/05/2021 12:00:00","BZN|SE4","Without Sequence","60.61","",""
"28/05/2021 12:00:00 - 28/05/2021 13:00:00","BZN|SE4","Without Sequence","58.34","",""
"28/05/2021 13:00:00 - 28/05/2021 14:00:00","BZN|SE4","Without Sequence","60.00","",""
"28/05/2021 14:00:00 - 28/05/2021 15:00:00","BZN|SE4","Without Sequence","61.02","",""
"28/05/2021 15:00:00 - 28/05/2021 16:00:00","BZN|SE4","Without Sequence","72.09","",""
"28/05/2021 16:00:00 - 28/05/2021 17:00:00","BZN|SE4","Without Sequence","77.99","",""
"28/05/2021 17:00:00 - 28/05/2021 18:00:00","BZN|SE4","Without Sequence","83.28","",""
"28/05/2021 18:00:00 - 28/05/2021 19:00:00","BZN|SE4","Without Sequence","82.90","",""
"28/05/2021 19:00:00 - 28/05/2021 20:00:00","BZN|SE4","Without Sequence","80.10","",""
"28/05/2021 20:00:00 - 28/05/2021 21:00:00","BZN|SE4","Without Sequence","78.11","",""
"28/05/2021 21:00:00 - 28/05/2021 22:00:00","BZN|SE4","Without Sequence","73.77","",""
"28/05/2021 22:00:00 - 28/05/2021 23:00:00","BZN|SE4","Without Sequence","69.19","",""
"28/05/2021 23:00:00 - 29/05/2021 00:00:00","BZN|SE4","Without Sequence","62.41","",""
"29/05/2021 00:00:00 - 29/05/2021 01:00:00","BZN|SE4","Without Sequence","61.11","",""
"29/05/2021 01:00:00 - 29/05/2021 02:00:00","BZN|SE4","Without Sequence","50.08","",""
"29/05/2021 02:00:00 - 29/05/2021 03:00:00","BZN|SE4","Without Sequence","50.03","",""
"29/05/2021 03:00:00 - 29/05/2021 04:00:00","BZN|SE4","Without Sequence","33.36","",""
"29/05/2021 04:00:00 - 29/05/2021 05:00:00","BZN|SE4","Without Sequence","60.43","",""
"29/05/2021 05:00:00 - 29/05/2021 06:00:00","BZN|SE4","Without Sequence","63.35","",""
"29/05/2021 06:00:00 - 29/05/2021 07:00:00","BZN|SE4","Without Sequence","63.44","",""
"29/05/2021 07:00:00 - 29/05/2021 08:00:00","BZN|SE4","Without Sequence","63.94","",""
"29/05/2021 08:00:00 - 29/05/2021 09:00:00","BZN|SE4","Without Sequence","58.47","",""
"29/05/2021 09:00:00 - 29/05/2021 10:00:00","BZN|SE4","Without Sequence","52.20","",""
"29/05/2021 10:00:00 - 29/05/2021 11:00:00","BZN|SE4","Without Sequence","47.19","",""
"29/05/2021 11:00:00 - 29/05/2021 12:00:00","BZN|SE4","Without Sequence","31.79","",""
"29/05/2021 12:00:00 - 29/05/2021 13:00:00","BZN|SE4","Without Sequence","22.47","",""
"29/05/2021 13:00:00 - 29/05/2021 14:00:00","BZN|SE4","Without Sequence","27.87","",""
"29/05/2021 14:00:00 - 29/05/2021 15:00:00","BZN|SE4","Without Sequence","30.10","",""
"29/05/2021 15:00:00 - 29/05/2021 16:00:00","BZN|SE4","Without Sequence","45.95","",""
"29/05/2021 16:00:00 - 29/05/2021 17:00:00","BZN|SE4","Without Sequence","56.66","",""
"29/05/2021 17:00:00 - 29/05/2021 18:00:00","BZN|SE4","Without Sequence","66.28","",""
"29/05/2021 18:00:00 - 29/05/2021 19:00:00","BZN|SE4","Without Sequence","71.85","",""
"29/05/2021 19:00:00 - 29/05/2021 20:00:00","BZN|SE4","Without Sequence","72.02","",""
"29/05/2021 20:00:00 - 29/05/2021 21:00:00","BZN|SE4","Without Sequence","69.21","",""
"29/05/2021 21:00:00 - 29/05/2021 22:00:00","BZN|SE4","Without Sequence","61.94","",""
"29/05/2021 22:00:00 - 29/05/2021 23:00:00","BZN|SE4","Without Sequence","59.23","",""
"29/05/2021 23:00:00 - 30/05/2021 00:00:00","BZN|SE4","Without Sequence","53.74","",""
"30/05/2021 00:00:00 - 30/05/2021 01:00:00","BZN|SE4","Without Sequence","49.45","",""
"30/05/2021 01:00:00 - 30/05/2021 02:00:00","BZN|SE4","Without Sequence","47.73","",""
"30/05/2021 02:00:00 - 30/05/2021 03:00:00","BZN|SE4","Without Sequence","28.79","",""
"30/05/2021 03:00:00 - 30/05/2021 04:00:00","BZN|SE4","Without Sequence","46.46","",""
"30/05/2021 04:00:00 - 30/05/2021 05:00:00","BZN|SE4","Without Sequence","44.61","",""
"30/05/2021 05:00:00 - 30/05/2021 06:00:00","BZN|SE4","Without Sequence","45.00","",""
"30/05/2021 06:00:00 - 30/05/2021 07:00:00","BZN|SE4","Without Sequence","39.40","",""
"30/05/2021 07:00:00 - 30/05/2021 08:00:00","BZN|SE4","Without Sequence","31.96","",""
"30/05/2021 08:00:00 - 30/05/2021 09:00:00","BZN|SE4","Without Sequence","21.16","",""
"30/05/2021 09:00:00 - 30/05/2021 10:00:00","BZN|SE4","Without Sequence","18.76","",""
"30/05/2021 10:00:00 - 30/05/2021 11:00:00","BZN|SE4","Without Sequence","17.76","",""
"30/05/2021 11:00:00 - 30/05/2021 12:00:00","BZN|SE4","Without Sequence","17.07","",""
"30/05/2021 12:00:00 - 30/05/2021 13:00:00","BZN|SE4","Without Sequence","15.20","",""
"30/05/2021 13:00:00 - 30/05/2021 14:00:00","BZN|SE4","Without Sequence","16.12","",""
"30/05/2021 14:00:00 - 30/05/2021 15:00:00","BZN|SE4","Without Sequence","21.34","",""
"30/05/2021 15:00:00 - 30/05/2021 16:00:00","BZN|SE4","Without Sequence","26.39","",""
"30/05/2021 16:00:00 - 30/05/2021 17:00:00","BZN|SE4","Without Sequence","50.06","",""
"30/05/2021 17:00:00 - 30/05/2021 18:00:00","BZN|SE4","Without Sequence","67.89","",""
"30/05/2021 18:00:00 - 30/05/2021 19:00:00","BZN|SE4","Without Sequence","78.08","",""
"30/05/2021 19:00:00 - 30/05/2021 20:00:00","BZN|SE4","Without Sequence","79.29","",""
"30/05/2021 20:00:00 - 30/05/2021 21:00:00","BZN|SE4","Without Sequence","75.43","",""
"30/05/2021 21:00:00 - 30/05/2021 22:00:00","BZN|SE4","Without Sequence","64.75","",""
"30/05/2021 22:00:00 - 30/05/2021 23:00:00","BZN|SE4","Without Sequence","21.78","",""
"30/05/2021 23:00:00 - 31/05/2021 00:00:00","BZN|SE4","Without Sequence","21.53","",""
"31/05/2021 00:00:00 - 31/05/2021 01:00:00","BZN|SE4","Without Sequence","21.54","",""
"31/05/2021 01:00:00 - 31/05/2021 02:00:00","BZN|SE4","Without Sequence","21.51","",""
"31/05/2021 02:00:00 - 31/05/2021 03:00:00","BZN|SE4","Without Sequence","35.02","",""
"31/05/2021 03:00:00 - 31/05/2021 04:00:00","BZN|SE4","Without Sequence","35.08","",""
"31/05/2021 04:00:00 - 31/05/2021 05:00:00","BZN|SE4","Without Sequence","76.72","",""
"31/05/2021 05:00:00 - 31/05/2021 06:00:00","BZN|SE4","Without Sequence","85.98","",""
"31/05/2021 06:00:00 - 31/05/2021 07:00:00","BZN|SE4","Without Sequence","86.73","",""
"31/05/2021 07:00:00 - 31/05/2021 08:00:00","BZN|SE4","Without Sequence","77.90","",""
"31/05/2021 08:00:00 - 31/05/2021 09:00:00","BZN|SE4","Without Sequence","64.94","",""
"31/05/2021 09:00:00 - 31/05/2021 10:00:00","BZN|SE4","Without Sequence","62.19","",""
"31/05/2021 10:00:00 - 31/05/2021 11:00:00","BZN|SE4","Without Sequence","59.10","",""
"31/05/2021 11:00:00 - 31/05/2021 12:00:00","BZN|SE4","Without Sequence","55.26","",""
"31/05/2021 12:00:00 - 31/05/2021 13:00:00","BZN|SE4","Without Sequence","54.05","",""
"31/05/2021 13:00:00 - 31/05/2021 14:00:00","BZN|SE4","Without Sequence","54.69","",""
"31/05/2021 14:00:00 - 31/05/2021 15:00:00","BZN|SE4","Without Sequence","53.94","",""
"31/05/2021 15:00:00 - 31/05/2021 16:00:00","BZN|SE4","Without Sequence","62.30","",""
"31/05/2021 16:00:00 - 31/05/2021 17:00:00","BZN|SE4","Without Sequence","76.00","",""
"31/05/2021 17:00:00 - 31/05/2021 18:00:00","BZN|SE4","Without Sequence","85.14","",""
"31/05/2021 18:00:00 - 31/05/2021 19:00:00","BZN|SE4","Without Sequence","86.00","",""
"31/05/2021 19:00:00 - 31/05/2021 20:00:00","BZN|SE4","Without Sequence","82.00","",""
"31/05/2021 20:00:00 - 31/05/2021 21:00:00","BZN|SE4","Without Sequence","77.98","",""
"31/05/2021 21:00:00 - 31/05/2021 22:00:00","BZN|SE4","Without Sequence","72.67","",""
"31/05/2021 22:00:00 - 31/05/2021 23:00:00","BZN|SE4","Without Sequence","61.98","",""
"31/05/2021 23:00:00 - 01/06/2021 00:00:00","BZN|SE4","Without Sequence","58.94","",""
"01/06/2021 00:00:00 - 01/06/2021 01:00:00","BZN|SE4","Without Sequence","56.50","",""
"01/06/2021 01:00:00 - 01/06/2021 02:00:00","BZN|SE4","Without Sequence","56.23","",""
"01/06/2021 02:00:00 - 01/06/2021 03:00:00","BZN|SE4","Without Sequence","55.58","",""
"01/06/2021 03:00:00 - 01/06/2021 04:00:00","BZN|SE4","Without Sequence","62.00","",""
"01/06/2021 04:00:00 - 01/06/2021 05:00:00","BZN|SE4","Without Sequence","78.99","",""
"01/06/2021 05:00:00 - 01/06/2021 06:00:00","BZN|SE4","Without Sequence","85.79","",""
"01/06/2021 06:00:00 - 01/06/2021 07:00:00","BZN|SE4","Without Sequence","87.10","",""
"01/06/2021 07:00:00 - 01/06/2021 08:00:00","BZN|SE4","Without Sequence","78.20","",""
"01/06/2021 08:00:00 - 01/06/2021 09:00:00","BZN|SE4","Without Sequence","64.95","",""
"01/06/2021 09:00:00 - 01/06/2021 10:00:00","BZN|SE4","Without Sequence","61.10","",""
"01/06/2021 10:00:00 - 01/06/2021 11:00:00","BZN|SE4","Without Sequence","58.13","",""
"01/06/2021 11:00:00 - 01/06/2021 12:00:00","BZN|SE4","Without Sequence","56.12","",""
"01/06/2021 12:00:00 - 01/06/2021 13:00:00","BZN|SE4","Without Sequence","55.40","",""
"01/06/2021 13:00:00 - 01/06/2021 14:00:00","BZN|SE4","Without Sequence","56.91","",""
"01/06/2021 14:00:00 - 01/06/2021 15:00:00","BZN|SE4","Without Sequence","58.13","",""
"01/06/2021 15:00:00 - 01/06/2021 16:00:00","BZN|SE4","Without Sequence","70.58","",""
"01/06/2021 16:00:00 - 01/06/2021 17:00:00","BZN|SE4","Without Sequence","79.36","",""
"01/06/2021 17:00:00 - 01/06/2021 18:00:00","BZN|SE4","Without Sequence","86.70","",""
"01/06/2021 18:00:00 - 01/06/2021 19:00:00","BZN|SE4","Without Sequence","85.14","",""
"01/06/2021 19:00:00 - 01/06/2021 20:00:00","BZN|SE4","Without Sequence","80.50","",""
"01/06/2021 20:00:00 - 01/06/2021 21:00:00","BZN|SE4","Without Sequence","75.31","",""
"01/06/2021 21:00:00 - 01/06/2021 22:00:00","BZN|SE4","Without Sequence","67.08","",""
"01/06/2021 22:00:00 - 01/06/2021 23:00:00","BZN|SE4","Without Sequence","63.44","",""
"01/06/2021 23:00:00 - 02/06/2021 00:00:00","BZN|SE4","Without Sequence","59.89","",""
"02/06/2021 00:00:00 - 02/06/2021 01:00:00","BZN|SE4","Without Sequence","48.00","",""
"02/06/2021 01:00:00 - 02/06/2021 02:00:00","BZN|SE4","Without Sequence","43.08","",""
"02/06/2021 02:00:00 - 02/06/2021 03:00:00","BZN|SE4","Without Sequence","38.51","",""
"02/06/2021 03:00:00 - 02/06/2021 04:00:00","BZN|SE4","Without Sequence","60.71","",""
"02/06/2021 04:00:00 - 02/06/2021 05:00:00","BZN|SE4","Without Sequence","78.24","",""
"02/06/2021 05:00:00 - 02/06/2021 06:00:00","BZN|SE4","Without Sequence","81.60","",""
"02/06/2021 06:00:00 - 02/06/2021 07:00:00","BZN|SE4","Without Sequence","81.12","",""
"02/06/2021 07:00:00 - 02/06/2021 08:00:00","BZN|SE4","Without Sequence","72.34","",""
"02/06/2021 08:00:00 - 02/06/2021 09:00:00","BZN|SE4","Without Sequence","62.44","",""
"02/06/2021 09:00:00 - 02/06/2021 10:00:00","BZN|SE4","Without Sequence","57.30","",""
"02/06/2021 10:00:00 - 02/06/2021 11:00:00","BZN|SE4","Without Sequence","55.72","",""
"02/06/2021 11:00:00 - 02/06/2021 12:00:00","BZN|SE4","Without Sequence","54.02","",""
"02/06/2021 12:00:00 - 02/06/2021 13:00:00","BZN|SE4","Without Sequence","53.83","",""
"02/06/2021 13:00:00 - 02/06/2021 14:00:00","BZN|SE4","Without Sequence","53.90","",""
"02/06/2021 14:00:00 - 02/06/2021 15:00:00","BZN|SE4","Without Sequence","56.87","",""
"02/06/2021 15:00:00 - 02/06/2021 16:00:00","BZN|SE4","Without Sequence","67.45","",""
"02/06/2021 16:00:00 - 02/06/2021 17:00:00","BZN|SE4","Without Sequence","78.48","",""
"02/06/2021 17:00:00 - 02/06/2021 18:00:00","BZN|SE4","Without Sequence","83.34","",""
"02/06/2021 18:00:00 - 02/06/2021 19:00:00","BZN|SE4","Without Sequence","81.58","",""
"02/06/2021 19:00:00 - 02/06/2021 20:00:00","BZN|SE4","Without Sequence","76.30","",""
"02/06/2021 20:00:00 - 02/06/2021 21:00:00","BZN|SE4","Without Sequence","56.98","",""
"02/06/2021 21:00:00 - 02/06/2021 22:00:00","BZN|SE4","Without Sequence","54.50","",""
"02/06/2021 22:00:00 - 02/06/2021 23:00:00","BZN|SE4","Without Sequence","47.83","",""
"02/06/2021 23:00:00 - 03/06/2021 00:00:00","BZN|SE4","Without Sequence","47.87","",""
"03/06/2021 00:00:00 - 03/06/2021 01:00:00","BZN|SE4","Without Sequence","47.76","",""
"03/06/2021 01:00:00 - 03/06/2021 02:00:00","BZN|SE4","Without Sequence","46.08","",""
"03/06/2021 02:00:00 - 03/06/2021 03:00:00","BZN|SE4","Without Sequence","42.37","",""
"03/06/2021 03:00:00 - 03/06/2021 04:00:00","BZN|SE4","Without Sequence","41.27","",""
"03/06/2021 04:00:00 - 03/06/2021 05:00:00","BZN|SE4","Without Sequence","52.80","",""
"03/06/2021 05:00:00 - 03/06/2021 06:00:00","BZN|SE4","Without Sequence","60.94","",""
"03/06/2021 06:00:00 - 03/06/2021 07:00:00","BZN|SE4","Without Sequence","59.98","",""
"03/06/2021 07:00:00 - 03/06/2021 08:00:00","BZN|SE4","Without Sequence","58.66","",""
"03/06/2021 08:00:00 - 03/06/2021 09:00:00","BZN|SE4","Without Sequence","53.94","",""
"03/06/2021 09:00:00 - 03/06/2021 10:00:00","BZN|SE4","Without Sequence","51.96","",""
"03/06/2021 10:00:00 - 03/06/2021 11:00:00","BZN|SE4","Without Sequence","50.44","",""
"03/06/2021 11:00:00 - 03/06/2021 12:00:00","BZN|SE4","Without Sequence","51.63","",""
"03/06/2021 12:00:00 - 03/06/2021 13:00:00","BZN|SE4","Without Sequence","53.52","",""
"03/06/2021 13:00:00 - 03/06/2021 14:00:00","BZN|SE4","Without Sequence","53.70","",""
"03/06/2021 14:00:00 - 03/06/2021 15:00:00","BZN|SE4","Without Sequence","54.14","",""
"03/06/2021 15:00:00 - 03/06/2021 16:00:00","BZN|SE4","Without Sequence","57.96","",""
"03/06/2021 16:00:00 - 03/06/2021 17:00:00","BZN|SE4","Without Sequence","73.20","",""
"03/06/2021 17:00:00 - 03/06/2021 18:00:00","BZN|SE4","Without Sequence","80.02","",""
"03/06/2021 18:00:00 - 03/06/2021 19:00:00","BZN|SE4","Without Sequence","78.77","",""
"03/06/2021 19:00:00 - 03/06/2021 20:00:00","BZN|SE4","Without Sequence","56.99","",""
"03/06/2021 20:00:00 - 03/06/2021 21:00:00","BZN|SE4","Without Sequence","56.39","",""
"03/06/2021 21:00:00 - 03/06/2021 22:00:00","BZN|SE4","Without Sequence","53.70","",""
"03/06/2021 22:00:00 - 03/06/2021 23:00:00","BZN|SE4","Without Sequence","53.01","",""
"03/06/2021 23:00:00 - 04/06/2021 00:00:00","BZN|SE4","Without Sequence","47.86","",""
"04/06/2021 00:00:00 - 04/06/2021 01:00:00","BZN|SE4","Without Sequence","47.85","",""
"04/06/2021 01:00:00 - 04/06/2021 02:00:00","BZN|SE4","Without Sequence","51.02","",""
"04/06/2021 02:00:00 - 04/06/2021 03:00:00","BZN|SE4","Without Sequence","56.09","",""
"04/06/2021 03:00:00 - 04/06/2021 04:00:00","BZN|SE4","Without Sequence","59.84","",""
"04/06/2021 04:00:00 - 04/06/2021 05:00:00","BZN|SE4","Without Sequence","75.98","",""
"04/06/2021 05:00:00 - 04/06/2021 06:00:00","BZN|SE4","Without Sequence","82.99","",""
"04/06/2021 06:00:00 - 04/06/2021 07:00:00","BZN|SE4","Without Sequence","85.90","",""
"04/06/2021 07:00:00 - 04/06/2021 08:00:00","BZN|SE4","Without Sequence","81.45","",""
"04/06/2021 08:00:00 - 04/06/2021 09:00:00","BZN|SE4","Without Sequence","75.58","",""
"04/06/2021 09:00:00 - 04/06/2021 10:00:00","BZN|SE4","Without Sequence","74.88","",""
"04/06/2021 10:00:00 - 04/06/2021 11:00:00","BZN|SE4","Without Sequence","69.95","",""
"04/06/2021 11:00:00 - 04/06/2021 12:00:00","BZN|SE4","Without Sequence","63.01","",""
"04/06/2021 12:00:00 - 04/06/2021 13:00:00","BZN|SE4","Without Sequence","62.91","",""
"04/06/2021 13:00:00 - 04/06/2021 14:00:00","BZN|SE4","Without Sequence","63.93","",""
"04/06/2021 14:00:00 - 04/06/2021 15:00:00","BZN|SE4","Without Sequence","67.00","",""
"04/06/2021 15:00:00 - 04/06/2021 16:00:00","BZN|SE4","Without Sequence","75.90","",""
"04/06/2021 16:00:00 - 04/06/2021 17:00:00","BZN|SE4","Without Sequence","79.91","",""
"04/06/2021 17:00:00 - 04/06/2021 18:00:00","BZN|SE4","Without Sequence","81.95","",""
"04/06/2021 18:00:00 - 04/06/2021 19:00:00","BZN|SE4","Without Sequence","81.69","",""
"04/06/2021 19:00:00 - 04/06/2021 20:00:00","BZN|SE4","Without Sequence","80.00","",""
"04/06/2021 20:00:00 - 04/06/2021 21:00:00","BZN|SE4","Without Sequence","78.21","",""
"04/06/2021 21:00:00 - 04/06/2021 22:00:00","BZN|SE4","Without Sequence","72.09","",""
"04/06/2021 22:00:00 - 04/06/2021 23:00:00","BZN|SE4","Without Sequence","71.65","",""
"04/06/2021 23:00:00 - 05/06/2021 00:00:00","BZN|SE4","Without Sequence","63.68","",""
"05/06/2021 00:00:00 - 05/06/2021 01:00:00","BZN|SE4","Without Sequence","57.59","",""
"05/06/2021 01:00:00 - 05/06/2021 02:00:00","BZN|SE4","Without Sequence","55.59","",""
"05/06/2021 02:00:00 - 05/06/2021 03:00:00","BZN|SE4","Without Sequence","54.68","",""
"05/06/2021 03:00:00 - 05/06/2021 04:00:00","BZN|SE4","Without Sequence","54.70","",""
"05/06/2021 04:00:00 - 05/06/2021 05:00:00","BZN|SE4","Without Sequence","56.07","",""
"05/06/2021 05:00:00 - 05/06/2021 06:00:00","BZN|SE4","Without Sequence","59.07","",""
"05/06/2021 06:00:00 - 05/06/2021 07:00:00","BZN|SE4","Without Sequence","66.02","",""
"05/06/2021 07:00:00 - 05/06/2021 08:00:00","BZN|SE4","Without Sequence","67.99","",""
"05/06/2021 08:00:00 - 05/06/2021 09:00:00","BZN|SE4","Without Sequence","57.73","",""
"05/06/2021 09:00:00 - 05/06/2021 10:00:00","BZN|SE4","Without Sequence","58.03","",""
"05/06/2021 10:00:00 - 05/06/2021 11:00:00","BZN|SE4","Without Sequence","58.83","",""
"05/06/2021 11:00:00 - 05/06/2021 12:00:00","BZN|SE4","Without Sequence","55.49","",""
"05/06/2021 12:00:00 - 05/06/2021 13:00:00","BZN|SE4","Without Sequence","52.40","",""
"05/06/2021 13:00:00 - 05/06/2021 14:00:00","BZN|SE4","Without Sequence","53.80","",""
"05/06/2021 14:00:00 - 05/06/2021 15:00:00","BZN|SE4","Without Sequence","55.25","",""
"05/06/2021 15:00:00 - 05/06/2021 16:00:00","BZN|SE4","Without Sequence","60.48","",""
"05/06/2021 16:00:00 - 05/06/2021 17:00:00","BZN|SE4","Without Sequence","70.60","",""
"05/06/2021 17:00:00 - 05/06/2021 18:00:00","BZN|SE4","Without Sequence","75.62","",""
"05/06/2021 18:00:00 - 05/06/2021 19:00:00","BZN|SE4","Without Sequence","76.01","",""
"05/06/2021 19:00:00 - 05/06/2021 20:00:00","BZN|SE4","Without Sequence","75.60","",""
"05/06/2021 20:00:00 - 05/06/2021 21:00:00","BZN|SE4","Without Sequence","72.37","",""
"05/06/2021 21:00:00 - 05/06/2021 22:00:00","BZN|SE4","Without Sequence","61.86","",""
"05/06/2021 22:00:00 - 05/06/2021 23:00:00","BZN|SE4","Without Sequence","58.03","",""
"05/06/2021 23:00:00 - 06/06/2021 00:00:00","BZN|SE4","Without Sequence","56.68","",""
"06/06/2021 00:00:00 - 06/06/2021 01:00:00","BZN|SE4","Without Sequence","56.36","",""
"06/06/2021 01:00:00 - 06/06/2021 02:00:00","BZN|SE4","Without Sequence","55.85","",""
"06/06/2021 02:00:00 - 06/06/2021 03:00:00","BZN|SE4","Without Sequence","53.09","",""
"06/06/2021 03:00:00 - 06/06/2021 04:00:00","BZN|SE4","Without Sequence","50.39","",""
"06/06/2021 04:00:00 - 06/06/2021 05:00:00","BZN|SE4","Without Sequence","52.10","",""
"06/06/2021 05:00:00 - 06/06/2021 06:00:00","BZN|SE4","Without Sequence","52.70","",""
"06/06/2021 06:00:00 - 06/06/2021 07:00:00","BZN|SE4","Without Sequence","57.12","",""
"06/06/2021 07:00:00 - 06/06/2021 08:00:00","BZN|SE4","Without Sequence","57.89","",""
"06/06/2021 08:00:00 - 06/06/2021 09:00:00","BZN|SE4","Without Sequence","57.76","",""
"06/06/2021 09:00:00 - 06/06/2021 10:00:00","BZN|SE4","Without Sequence","58.44","",""
"06/06/2021 10:00:00 - 06/06/2021 11:00:00","BZN|SE4","Without Sequence","58.16","",""
"06/06/2021 11:00:00 - 06/06/2021 12:00:00","BZN|SE4","Without Sequence","55.41","",""
"06/06/2021 12:00:00 - 06/06/2021 13:00:00","BZN|SE4","Without Sequence","48.00","",""
"06/06/2021 13:00:00 - 06/06/2021 14:00:00","BZN|SE4","Without Sequence","47.61","",""
"06/06/2021 14:00:00 - 06/06/2021 15:00:00","BZN|SE4","Without Sequence","50.68","",""
"06/06/2021 15:00:00 - 06/06/2021 16:00:00","BZN|SE4","Without Sequence","57.69","",""
"06/06/2021 16:00:00 - 06/06/2021 17:00:00","BZN|SE4","Without Sequence","60.02","",""
"06/06/2021 17:00:00 - 06/06/2021 18:00:00","BZN|SE4","Without Sequence","69.12","",""
"06/06/2021 18:00:00 - 06/06/2021 19:00:00","BZN|SE4","Without Sequence","76.38","",""
"06/06/2021 19:00:00 - 06/06/2021 20:00:00","BZN|SE4","Without Sequence","77.08","",""
"06/06/2021 20:00:00 - 06/06/2021 21:00:00","BZN|SE4","Without Sequence","78.82","",""
"06/06/2021 21:00:00 - 06/06/2021 22:00:00","BZN|SE4","Without Sequence","70.56","",""
"06/06/2021 22:00:00 - 06/06/2021 23:00:00","BZN|SE4","Without Sequence","64.42","",""
"06/06/2021 23:00:00 - 07/06/2021 00:00:00","BZN|SE4","Without Sequence","58.77","",""
"07/06/2021 00:00:00 - 07/06/2021 01:00:00","BZN|SE4","Without Sequence","59.34","",""
"07/06/2021 01:00:00 - 07/06/2021 02:00:00","BZN|SE4","Without Sequence","58.53","",""
"07/06/2021 02:00:00 - 07/06/2021 03:00:00","BZN|SE4","Without Sequence","58.85","",""
"07/06/2021 03:00:00 - 07/06/2021 04:00:00","BZN|SE4","Without Sequence","63.22","",""
"07/06/2021 04:00:00 - 07/06/2021 05:00:00","BZN|SE4","Without Sequence","80.19","",""
"07/06/2021 05:00:00 - 07/06/2021 06:00:00","BZN|SE4","Without Sequence","85.94","",""
"07/06/2021 06:00:00 - 07/06/2021 07:00:00","BZN|SE4","Without Sequence","92.21","",""
"07/06/2021 07:00:00 - 07/06/2021 08:00:00","BZN|SE4","Without Sequence","88.11","",""
"07/06/2021 08:00:00 - 07/06/2021 09:00:00","BZN|SE4","Without Sequence","84.58","",""
"07/06/2021 09:00:00 - 07/06/2021 10:00:00","BZN|SE4","Without Sequence","82.99","",""
"07/06/2021 10:00:00 - 07/06/2021 11:00:00","BZN|SE4","Without Sequence","81.91","",""
