datetime,temperature_2m,wind_speed_10m,cloud_cover,shortwave_radiation,solar_proxy
2023-05-14 06:00:00,10.171428571428573,9.042857142857143,6.428571428571429,10.285714285714286,9.624489795918368
2023-05-14 07:00:00,11.842857142857143,9.971428571428572,13.285714285714286,91.0,78.91
2023-05-14 08:00:00,14.085714285714285,8.542857142857143,3.7142857142857144,222.14285714285714,213.89183673469387
2023-05-14 09:00:00,16.442857142857143,7.542857142857144,5.857142857142857,369.42857142857144,347.79061224489794
2023-05-14 10:00:00,18.714285714285715,7.442857142857143,7.571428571428571,511.0,472.31
2023-05-14 11:00:00,20.571428571428573,7.185714285714285,4.571428571428571,635.2857142857143,606.2440816326531
2023-05-14 12:00:00,21.814285714285713,8.142857142857142,20.571428571428573,728.4285714285714,578.5804081632652
2023-05-14 13:00:00,22.157142857142855,9.442857142857141,27.714285714285715,695.7142857142857,502.9020408163265
2023-05-14 14:00:00,22.428571428571427,9.228571428571428,25.0,712.7142857142857,534.5357142857142
2023-05-14 15:00:00,22.75714285714286,10.071428571428571,32.714285714285715,662.8571428571429,446.0081632653061
2023-05-14 16:00:00,23.042857142857144,8.885714285714286,18.142857142857142,651.4285714285714,533.2408163265306
2023-05-14 17:00:00,23.0,9.271428571428572,23.714285714285715,548.1428571428571,418.15469387755104
2023-05-14 18:00:00,22.428571428571427,10.228571428571428,20.285714285714285,430.14285714285717,342.885306122449
2023-05-14 19:00:00,21.842857142857145,7.057142857142857,29.857142857142858,283.14285714285717,198.60448979591837
2023-05-14 20:00:00,20.228571428571428,5.442857142857143,22.0,143.14285714285714,111.65142857142857
2023-05-14 21:00:00,17.571428571428573,8.928571428571429,23.428571428571427,54.0,41.34857142857143
2023-05-14 22:00:00,16.414285714285715,10.914285714285715,20.857142857142858,2.4285714285714284,1.9220408163265303
2023-05-14 23:00:00,15.657142857142857,11.0,5.142857142857143,0.0,0.0
2023-05-15 00:00:00,14.6,10.785714285714286,6.714285714285714,0.0,0.0
2023-05-15 01:00:00,13.514285714285714,9.442857142857141,17.428571428571427,0.0,0.0
2023-05-15 02:00:00,12.685714285714285,9.028571428571428,7.857142857142857,0.0,0.0
2023-05-15 03:00:00,12.942857142857141,10.357142857142858,1.0,0.0,0.0
2023-05-15 04:00:00,12.200000000000001,10.657142857142857,28.857142857142858,0.0,0.0
2023-05-15 05:00:00,11.799999999999999,10.685714285714285,15.285714285714286,0.0,0.0
2023-05-15 06:00:00,11.6,10.842857142857143,24.142857142857142,11.142857142857142,8.45265306122449
2023-05-15 07:00:00,13.1,12.057142857142859,42.857142857142854,93.42857142857143,53.38775510204081
2023-05-15 08:00:00,15.2,11.299999999999999,43.857142857142854,214.57142857142858,120.4665306122449
2023-05-15 09:00:00,17.5,10.985714285714284,62.857142857142854,348.57142857142856,129.46938775510205
2023-05-15 10:00:00,19.62857142857143,13.200000000000001,81.14285714285714,466.57142857142856,87.98204081632655
2023-05-15 11:00:00,21.657142857142855,15.314285714285715,95.0,584.0,29.200000000000024
2023-05-15 12:00:00,22.642857142857142,19.599999999999998,100.0,623.1428571428571,0.0
2023-05-15 13:00:00,23.085714285714285,21.071428571428573,100.0,580.1428571428571,0.0
2023-05-15 14:00:00,23.428571428571427,22.585714285714285,100.0,600.7142857142857,0.0
2023-05-15 15:00:00,23.7,23.214285714285715,100.0,482.42857142857144,0.0
2023-05-15 16:00:00,23.428571428571427,22.914285714285715,100.0,420.85714285714283,0.0
2023-05-15 17:00:00,22.67142857142857,21.285714285714285,100.0,220.28571428571428,0.0
2023-05-15 18:00:00,21.74285714285714,19.228571428571428,100.0,137.14285714285714,0.0
2023-05-15 19:00:00,20.785714285714285,17.942857142857143,100.0,77.71428571428571,0.0
2023-05-15 20:00:00,19.714285714285715,15.357142857142858,100.0,40.857142857142854,0.0
2023-05-15 21:00:00,18.142857142857142,15.12857142857143,100.0,13.0,0.0
2023-05-15 22:00:00,16.885714285714286,13.028571428571428,100.0,0.42857142857142855,0.0
2023-05-15 23:00:00,16.114285714285714,16.1,100.0,0.0,0.0
2023-05-16 00:00:00,15.528571428571428,16.857142857142858,100.0,0.0,0.0
2023-05-16 01:00:00,15.0,16.900000000000002,100.0,0.0,0.0
