feature,importance
flow_total_lag_24h,0.0
solar_proxy_rolling_std_24h,0.0
solar_proxy_rolling_mean_24h,0.0
flow_total_lag_7d,0.0
flow_abs_total_lag_1,0.0
flow_abs_total_lag_24h,0.0
flow_abs_total_lag_48h,0.0
flow_abs_total_lag_7d,0.0
flow_abs_total_rolling_mean_24h,0.0
flow_abs_total_rolling_std_24h,0.0
flow_total_diff_24h,0.0
flow_abs_total_diff_24h,0.0
flow_lt_pl_rolling_std_24h,0.0
flow_lt_pl_lag_7d,0.0
flow_lt_pl_lag_48h,0.0
flow_lt_pl_lag_24h,0.0
temperature_2m_rolling_std_24h,0.0
wind_speed_10m_lag_1,0.0
wind_speed_10m_lag_24h,0.0
wind_speed_10m_lag_48h,0.0
flow_lt_pl_lag_1,0.0
wind_speed_10m_rolling_std_24h,0.0
minute,0.0
cloud_cover_lag_24h,0.0
cloud_cover_lag_48h,0.0
cloud_cover_rolling_mean_24h,0.0
flow_lt_se_lag_24h,0.0
solar_proxy_lag_1,0.0
solar_proxy_lag_24h,0.0
flow_total_lag_48h,0.0
flow_lt_lv_rolling_std_24h,0.0
