weights,w_XGBoost,w_LightGBM,w_CatBoost,w_MLP,w_LSTM,mae,rmse,r2,smape
"{""XGBoost"": 0.2, ""LightGBM"": 0.0, ""CatBoost"": 0.75, ""MLP"": 0.05, ""LSTM"": 0.0}",0.2,0.0,0.75,0.05,0.0,11.146694540382278,22.085000618168017,0.879804366383601,19.810330529070654
"{""XGBoost"": 0.2, ""LightGBM"": 0.05, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.2,0.05,0.7000000000000001,0.05,0.0,11.147860462710357,22.07311953108743,0.8799336550975518,19.82802171664203
"{""XGBoost"": 0.05, ""LightGBM"": 0.2, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.05}",0.05,0.2,0.7000000000000001,0.0,0.05,11.148335213133887,21.809699321655657,0.8827822944366324,19.92144584730589
"{""XGBoost"": 0.1, ""LightGBM"": 0.25, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.25,0.6000000000000001,0.05,0.0,11.149138404323056,21.99166024673199,0.8808182125668029,19.74476838208381
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.0, ""LSTM"": 0.05}",0.1,0.0,0.8500000000000001,0.0,0.05,11.150353821698191,21.882339204992764,0.8820001781932025,19.89272988405841
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.0, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.35000000000000003,0.0,0.65,0.0,0.0,11.153525824289414,22.19698568773627,0.8785823386080575,19.88348213938906
"{""XGBoost"": 0.25, ""LightGBM"": 0.2, ""CatBoost"": 0.55, ""MLP"": 0.0, ""LSTM"": 0.0}",0.25,0.2,0.55,0.0,0.0,11.1579521621651,22.109693041453884,0.8795354435363365,19.740353950335944
"{""XGBoost"": 0.2, ""LightGBM"": 0.1, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.2,0.1,0.65,0.05,0.0,11.159828237557267,22.07068207280467,0.8799601706562535,19.871215525774257
"{""XGBoost"": 0.1, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.05}",0.1,0.15000000000000002,0.7000000000000001,0.0,0.05,11.162016254101216,21.84861858350965,0.8823635727511763,20.003430216703556
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.2, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.2,0.6000000000000001,0.05,0.0,11.162724521109778,22.031683390195685,0.8803840143054411,19.83105850749214
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.05, ""CatBoost"": 0.75, ""MLP"": 0.0, ""LSTM"": 0.05}",0.15000000000000002,0.05,0.75,0.0,0.05,11.169611619126242,21.89778503606275,0.8818335370907688,20.049018843426854
