weights,w_XGBoost,w_LightGBM,w_CatBoost,w_MLP,w_LSTM,mae,rmse,r2,smape
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.65}",0.15000000000000002,0.1,0.05,0.05,0.65,8.804853876510577,13.322593621596843,0.9526676698226203,19.529593015190592
"{""XGBoost"": 0.0, ""LightGBM"": 0.25, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.75}",0.0,0.25,0.0,0.0,0.75,8.805063842724952,12.783583838073563,0.9564201659927212,19.660200198933353
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.8}",0.1,0.0,0.0,0.1,0.8,8.805256030285713,12.363109679484785,0.9592398505293425,20.417488575098496
"{""XGBoost"": 0.0, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.75}",0.0,0.15000000000000002,0.0,0.1,0.75,8.80551251952263,12.670898774412453,0.9571850770731034,20.189489529868133
"{""XGBoost"": 0.0, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.7000000000000001}",0.0,0.2,0.0,0.1,0.7000000000000001,8.805547186451504,12.981056638628178,0.9550633789241358,20.000481633525347
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.7000000000000001}",0.1,0.05,0.1,0.05,0.7000000000000001,8.806499431416688,13.012582710296916,0.9548448458016273,19.67976483738827
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.75}",0.1,0.0,0.1,0.05,0.75,8.806687174776094,12.704300291085246,0.9569590523379468,19.888564497344323
"{""XGBoost"": 0.1, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.65}",0.1,0.2,0.0,0.05,0.65,8.806738098896915,13.331501704849034,0.9526043516259486,19.556833370251468
"{""XGBoost"": 0.2, ""LightGBM"": 0.05, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.65}",0.2,0.05,0.0,0.1,0.65,8.806826597240754,13.219370061171917,0.9533982909207009,19.874917815451738
"{""XGBoost"": 0.05, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.75}",0.05,0.15000000000000002,0.05,0.0,0.75,8.808009248983907,12.76865917304125,0.9565218643517788,19.641039397219593
"{""XGBoost"": 0.0, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.75}",0.0,0.15000000000000002,0.05,0.05,0.75,8.808957999082683,12.738214715705027,0.956728947994526,19.898398760484262
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.75}",0.15000000000000002,0.0,0.1,0.0,0.75,8.809344589027965,12.738614559809344,0.956726231452693,19.63937169442088
"{""XGBoost"": 0.2, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.65}",0.2,0.1,0.05,0.0,0.65,8.809410056220234,13.367515628005219,0.9523479350865948,19.251679696741242
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.65}",0.15000000000000002,0.2,0.0,0.0,0.65,8.809479932682363,13.373583714429227,0.9523046626511552,19.27884034865659
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.05, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.7000000000000001}",0.15000000000000002,0.05,0.1,0.0,0.7000000000000001,8.809734240729052,13.052952357392803,0.954564236591646,19.41564677362926
"{""XGBoost"": 0.2, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.65}",0.2,0.0,0.1,0.05,0.65,8.811281872710014,13.331886984890954,0.9526016121204282,19.50692246003635
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.8}",0.1,0.05,0.05,0.0,0.8,8.81215924065866,12.486576688183204,0.9584216643072483,19.882243081338697
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.1, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.65}",0.15000000000000002,0.1,0.0,0.1,0.65,8.813633840054424,13.250157439209268,0.9531809711605559,19.866494826036078
"{""XGBoost"": 0.0, ""LightGBM"": 0.2, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.7000000000000001}",0.0,0.2,0.05,0.05,0.7000000000000001,8.813806103456303,13.051927449976997,0.9545713714713829,19.69462128836478
"{""XGBoost"": 0.0, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.7000000000000001}",0.0,0.15000000000000002,0.05,0.1,0.7000000000000001,8.814123720112791,13.006663009562436,0.9548859205373746,19.970809286571058
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.1, ""LSTM"": 0.7000000000000001}",0.1,0.0,0.1,0.1,0.7000000000000001,8.814519710006286,12.973199693816387,0.9551177593514474,19.962682695167867
"{""XGBoost"": 0.1, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.65}",0.1,0.15000000000000002,0.05,0.05,0.65,8.816667894964391,13.35747217294764,0.9524195133207164,19.52498759578958
"{""XGBoost"": 0.0, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.75}",0.0,0.1,0.05,0.1,0.75,8.817019025441649,12.700437475093072,0.956985222057033,20.166530480269667
"{""XGBoost"": 0.0, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.8}",0.0,0.15000000000000002,0.0,0.05,0.8,8.817320067497011,12.468917195421207,0.9585391878075693,20.14570823724634
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.0, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.6000000000000001}",0.35000000000000003,0.0,0.0,0.05,0.6000000000000001,8.81760159809821,13.635403019416644,0.9504188858839208,19.440155291655405
"{""XGBoost"": 0.05, ""LightGBM"": 0.2, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.7000000000000001}",0.05,0.2,0.05,0.0,0.7000000000000001,8.817625790203635,13.088489390608817,0.9543164995039082,19.431489434149405
"{""XGBoost"": 0.05, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.8}",0.05,0.05,0.05,0.05,0.8,8.817981041583039,12.461778099677,0.9585866511065423,20.131341755999717
"{""XGBoost"": 0.25, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.65}",0.25,0.0,0.1,0.0,0.65,8.81817419717236,13.379587192247467,0.9522618316231706,19.23111392152494
"{""XGBoost"": 0.05, ""LightGBM"": 0.1, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.7000000000000001}",0.05,0.1,0.1,0.05,0.7000000000000001,8.81840952471803,13.048299485037155,0.9545966230008752,19.6750293632106
"{""XGBoost"": 0.05, ""LightGBM"": 0.25, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.65}",0.05,0.25,0.0,0.05,0.65,8.81860184891955,13.372162737664354,0.9523147976107944,19.551340901039367
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.75}",0.1,0.05,0.1,0.0,0.75,8.819513809515437,12.772722696488682,0.9564941868119725,19.63247021202021
"{""XGBoost"": 0.2, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.65}",0.2,0.0,0.05,0.1,0.65,8.819809302052931,13.250076932909232,0.9531815400919591,19.847454353302275
