weights,w_XGBoost,w_LightGBM,w_CatBoost,w_MLP,w_LSTM,mae,rmse,r2,smape
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.1, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.1,0.7000000000000001,0.05,0.0,11.070035679483583,21.70932982926394,0.8838586971547097,20.507746171303467
"{""XGBoost"": 0.25, ""LightGBM"": 0.05, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.25,0.05,0.7000000000000001,0.0,0.0,11.07421312560853,21.727308122936268,0.8836662557435264,20.618001719662583
"{""XGBoost"": 0.05, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.05,0.30000000000000004,0.65,0.0,0.0,11.074404212821612,21.672287910719103,0.8842546952302056,20.315151410191625
"{""XGBoost"": 0.2, ""LightGBM"": 0.0, ""CatBoost"": 0.75, ""MLP"": 0.05, ""LSTM"": 0.0}",0.2,0.0,0.75,0.05,0.0,11.079475168839666,21.766332805629354,0.883247983539352,20.582972163472537
"{""XGBoost"": 0.2, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.2,0.15000000000000002,0.65,0.0,0.0,11.084261525937325,21.682816095323282,0.8841422120507896,20.573906840943668
"{""XGBoost"": 0.1, ""LightGBM"": 0.2, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.2,0.65,0.05,0.0,11.086752619651664,21.674824768326086,0.8842275964260984,20.476933680407097
"{""XGBoost"": 0.2, ""LightGBM"": 0.05, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.2,0.05,0.7000000000000001,0.05,0.0,11.089742564502044,21.72400667213436,0.8837016067360639,20.62167015732463
"{""XGBoost"": 0.05, ""LightGBM"": 0.25, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.25,0.65,0.05,0.0,11.08998290195451,21.676306794266722,0.8842117639039911,20.39533705551067
"{""XGBoost"": 0.0, ""LightGBM"": 0.0, ""CatBoost"": 0.9500000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.0,0.9500000000000001,0.05,0.0,11.090046537632226,21.97794641975827,0.8809668078780667,20.123735068764923
"{""XGBoost"": 0.0, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.0,0.35000000000000003,0.65,0.0,0.0,11.092242025084122,21.682556720694237,0.884144983867043,20.259890596498135
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.15000000000000002,0.65,0.05,0.0,11.093451495845438,21.68023195577881,0.8841698260700549,20.570522131307246
"{""XGBoost"": 0.0, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.30000000000000004,0.65,0.05,0.0,11.100917669715223,21.68467662108355,0.8841223285037332,20.325843025309805
"{""XGBoost"": 0.25, ""LightGBM"": 0.1, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.25,0.1,0.65,0.0,0.0,11.107376101852553,21.700092553803497,0.8839575119013495,20.684510570791872
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.0, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.30000000000000004,0.0,0.7000000000000001,0.0,0.0,11.110230290677755,21.75381476030074,0.883382235531484,20.751903618648303
"{""XGBoost"": 0.2, ""LightGBM"": 0.1, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.2,0.1,0.65,0.05,0.0,11.110941654046597,21.692523204905548,0.8840384528358608,20.676725859642772
"{""XGBoost"": 0.1, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.1,0.30000000000000004,0.6000000000000001,0.0,0.0,11.11705248793078,21.65979195159551,0.8843881312227709,20.486206783889706
"{""XGBoost"": 0.25, ""LightGBM"": 0.0, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.25,0.0,0.7000000000000001,0.05,0.0,11.117447302974448,21.7455422228642,0.8834709134392673,20.74679331089662
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.25, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.15000000000000002,0.25,0.6000000000000001,0.0,0.0,11.122140140240013,21.66089514885589,0.8843763540140839,20.57678253821555
"{""XGBoost"": 0.05, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.05,0.35000000000000003,0.6000000000000001,0.0,0.0,11.126608919222134,21.66558267260165,0.8843263055533073,20.41326216429675
"{""XGBoost"": 0.1, ""LightGBM"": 0.25, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.25,0.6000000000000001,0.05,0.0,11.12966648707541,21.659033189256792,0.884396231060077,20.567956087975535
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.2, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.2,0.6000000000000001,0.05,0.0,11.132191267228542,21.66203565447813,0.8843641778884853,20.65406605254948
"{""XGBoost"": 0.2, ""LightGBM"": 0.2, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.2,0.2,0.6000000000000001,0.0,0.0,11.134450897993874,21.668891211442222,0.8842909739272461,20.673266535002014
